"time","g__[Eubacterium]","g__[Prevotella]","g__[Ruminococcus]","g__02d06","g__1-68","g__5-7N15","g__Achromobacter","g__Acidaminococcus","g__Acinetobacter","g__Actinobacillus","g__Actinomyces","g__Adlercreutzia","g__Aerococcus","g__Aggregatibacter","g__Agrobacterium","g__Agrococcus","g__Akkermansia","g__Alcanivorax","g__Alicyclobacillus","g__Alistipes","g__Alkalimonas","g__Alkaliphilus","g__Allobaculum","g__Amycolatopsis","g__Anaerobacillus","g__Anaerococcus","g__Anaerofustis","g__Anaerostipes","g__Anaerotruncus","g__Anaerovorax","g__Anoxybacillus","g__Aquabacterium","g__Arcanobacterium","g__Arcobacter","g__Arthrobacter","g__Asticcacaulis","g__Atopobium","g__Azospirillum","g__Bacillus","g__Bacteroides","g__Bifidobacterium","g__Bilophila","g__Blautia","g__Brevibacterium","g__Brevundimonas","g__Brochothrix","g__Bulleidia","g__Burkholderia","g__Butyricimonas","g__Butyrivibrio","g__Caloramator","g__Campylobacter","g__Cardiobacterium","g__Carnobacterium","g__Catenibacterium","g__cc_115","g__Cellvibrio","g__Cetobacterium","g__CF231","g__Chitinophaga","g__Christensenella","g__Chryseobacterium","g__Citrobacter","g__Cloacibacillus","g__Cloacibacterium","g__Clostridium","g__Collinsella","g__Comamonas","g__Coprobacillus","g__Coprococcus","g__Corynebacterium","g__Crenothrix","g__Cronobacter","g__Cupriavidus","g__Cytophaga","g__Dechloromonas","g__Dehalobacterium","g__Deinococcus","g__Delftia","g__Dermacoccus","g__Desulfovibrio","g__Dialister","g__Dietzia","g__Dorea","g__Dyadobacter","g__Eggerthella","g__Eikenella","g__Enhydrobacter","g__Enterobacter","g__Enterococcus","g__Epulopiscium","g__Erwinia","g__Escherichia","g__Exiguobacterium","g__Facklamia","g__Faecalibacterium","g__Filifactor","g__Finegoldia","g__Flavobacterium","g__Fluviicola","g__Frigoribacterium","g__Fructobacillus","g__Fusobacterium","g__Gallicola","g__Gemella","g__Geobacillus","g__Gordonia","g__Granulicatella","g__Haemophilus","g__Helcococcus","g__Holdemania","g__Hydrogenophaga","g__Hyphomicrobium","g__Janthinobacterium","g__Jeotgalicoccus","g__Jonquetella","g__Kingella","g__Klebsiella","g__Kocuria","g__Lachnobacterium","g__Lachnospira","g__Lactobacillus","g__Lactococcus","g__Lautropia","g__Leptotrichia","g__Leucobacter","g__Leuconostoc","g__Luteimonas","g__Lutispora","g__Lysinibacillus","g__Lysobacter","g__Macrococcus","g__Megamonas","g__Megasphaera","g__Methanobrevibacter","g__Methanosphaera","g__Methylibium","g__Methylobacterium","g__Methylopila","g__Methylosinus","g__Microbacterium","g__Micrococcus","g__Microvirgula","g__Mitsuokella","g__Mobiluncus","g__Mogibacterium","g__Morganella","g__Moryella","g__Mucispirillum","g__Mycoplana","g__Mycoplasma","g__Myroides","g__Neisseria","g__Novosphingobium","g__Ochrobactrum","g__Odoribacter","g__Oligella","g__Oribacterium","g__Oscillospira","g__Oxalobacter","g__p-75-a5","g__Paenibacillus","g__Pantoea","g__Parabacteroides","g__Paracoccus","g__Paraprevotella","g__Parvimonas","g__Paucibacter","g__Pediococcus","g__Pedobacter","g__Peptococcus","g__Peptoniphilus","g__Peptostreptococcus","g__ph2","g__Phascolarctobacterium","g__Planomicrobium","g__Porphyromonas","g__Prevotella","g__Proteus","g__PSB-M-3","g__Pseudobutyrivibrio","g__Pseudomonas","g__Pseudoramibacter_Eubacterium","g__Psychrobacter","g__Pyramidobacter","g__Ralstonia","g__rc4-4","g__RFN20","g__Rhizobium","g__Rhodoplanes","g__Roseburia","g__Roseomonas","g__Rothia","g__Rubellimicrobium","g__Ruminococcus","g__Salinicoccus","g__Salmonella","g__Scardovia","g__Schwartzia","g__Sedimentibacter","g__Sediminibacterium","g__Selenomonas","g__Serratia","g__Sharpea","g__Shewanella","g__Shuttleworthia","g__Slackia","g__SMB53","g__Sneathia","g__Sphaerochaeta","g__Sphingobacterium","g__Sphingobium","g__Sphingomonas","g__Sphingopyxis","g__Sporosarcina","g__Staphylococcus","g__Stenotrophomonas","g__Streptococcus","g__Succiniclasticum","g__Succinivibrio","g__Sutterella","g__Synergistes","g__TG5","g__Thermus","g__Trabulsiella","g__Treponema","g__Trichococcus","g__Truepera","g__Trueperella","g__Turicibacter","g__Unclassified","g__vadinCA11","g__Vagococcus","g__Varibaculum","g__Veillonella","g__WAL_1855D","g__Wautersiella","g__Weissella","g__YRC22"
1,0,0,0.000182250905882514,0,0,0,0,0,0,0,0,2.14412830450958e-06,0,2.14412830450958e-06,0,0,4.28825660899914e-06,0,0,0,0,0,0,0,0,0,0,0.000135080083183503,4.28825660899914e-06,0,0,0,0,0,0,0,0,0,0,0.00360856798631792,2.14412830450958e-06,8.57651321799828e-05,0.000975578378547855,0,0,0,0,0,0.000186539162491533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000130791826574484,6.86121057439062e-05,6.43238491350872e-06,0,0.00334484015501092,0,0,0,0,0,0,2.14412830450958e-06,0,6.00355925260681e-05,0,2.14412830450958e-06,0.000767597933011227,0,8.57651321799828e-05,0,0,0,0,0,0,0,0,0,0,0,0.0124488089359282,0,0,0,0,0,0,0,0,0,0,0,0,0.000192971547405061,0,2.14412830450958e-06,0,0,0,0,0,0,0,0,7.07562340484158e-05,0.00864298119544369,0,0,0,2.14412830450958e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000379510709897395,0,0,0.00145800724706051,2.14412830450958e-06,0,0,0,0.000289457321106791,0,0.000424537404291696,0,0,0,0,0,0,0,0,0.00229421728581724,0,0,0.142717468218511,0,0,0,0,0,0,0,0,4.28825660899914e-06,0,0,0,9.21975170935116e-05,0,0,0,0.0010742082805549,0,0,0,0,0,0,0,0,0,0,0,0,1.5008898131507e-05,0,0,0,0,0,0,0,0,0,1.28647698269974e-05,0,0,0.00186967988152355,0,0,0,0,0,0,0,0,1.28647698269974e-05,0.818321576310575,0,0,0,1.5008898131507e-05,0,0,0,0
2,3.43350586699789e-06,0,7.38203761404946e-05,0,0,0,0,0,0,0,0,3.43350586699789e-06,0,6.86701173399578e-06,0,0,6.86701173399578e-06,0,0,1.71675293349694e-06,0,0,0,0,0,0,0,5.49360938719262e-05,1.71675293349694e-06,0,0,0,0,0,0,0,0,0,0,0.00993141572028418,1.71675293349694e-06,0.000132189975879379,0.000375968892435788,0,0,0,0,0,0.000410303951105367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001304732229458,1.20172705344926e-05,0,0,0.00516227607102988,0,0,0,0,0,0,1.71675293349694e-06,0,2.9184799869442e-05,0,1.03005176009937e-05,0.00155194465188136,0,0.000104721928943315,0,0,0,0,0,3.43350586699789e-06,0,0,0,0,0,0.00331848342045009,0,0,0,0,0,0,0,0,0,0,0,0,0.000842925690347261,0,1.20172705344926e-05,0,0,0,0,0,0,0,0,5.32193409383471e-05,0.00721379584158334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15025880049683e-06,0,0,0.000578545738588103,0,0,0.00173048695696557,5.15025880049683e-06,0,0,0,0.000436055245109052,0,0.00161889801628894,0,0,0,0,0,0,0,0,0.00306783747634608,0,0,0.137223495483323,0,0,0,0,0,0,0,0,0,0,0,0,5.15025880049683e-05,0,0,0,0.00050300860951463,0,0,0,0,0,0,0,0,0,0,0,0,6.86701173399578e-06,0,0,0,0,0,0,0,0,0,1.71675293349694e-05,0,0,0.001630915286824,0,0,0,0,0,0,0,0,0,0.823589902057445,0,0,0,8.41208937413682e-05,0,0,0,0
4,5.42956187496006e-05,0,0.000515112280445596,0,2.50595163459695e-05,0,0,0,0,0,9.7453674678837e-06,4.17658605766158e-06,0,3.20204931088724e-05,0,0,1.80985395832269e-05,0,0,0,0,0,0,0,0,0,1.39219535255453e-06,0.00110401091457628,2.78439070510104e-06,0,0,0,0,0,0,0,1.39219535255453e-06,0,0,0.0183978616339045,0.00235141795046467,7.51785490379085e-05,0.00512467109276559,0,0,0,6.96097676278266e-06,8.35317211532316e-06,0.000154533684133679,0,0,1.39219535255453e-06,6.96097676278266e-06,0,0,0,0,0,0,0,4.03736652241955e-05,0,1.39219535255453e-06,1.39219535255453e-06,0,0.00057776107131052,7.79629397431498e-05,0,6.96097676278266e-06,0.00447033927705592,0,0,0,1.39219535255453e-06,0,0,0.000153141488781058,0,0.000403736652241955,0,3.06282977562517e-05,0.00568015703842376,0,0.0006306644947073,0,1.39219535255453e-06,0,0,0,4.17658605766158e-06,0,0,0,0,0,0.00787564918453144,0,0,0,0,0,0,2.78439070510104e-05,0,0,0,0,0,0.000302106391504455,0,5.29034233971803e-05,0,0,0,0,0,0,0,0,2.92361024036311e-05,0.00203121301937996,1.39219535255453e-06,0,0,0,0,0,0,0,0,0,0,0,5.56878141022212e-06,0,0,0,2.78439070510104e-06,0,0,0,0,0,0,0,6.96097676278266e-06,0,1.39219535255453e-06,0,0,0,0,0,0,0,0.000111375628204442,0,1.39219535255453e-06,0.00289715852867273,5.56878141022212e-06,0,0,0,0.000591683024836726,0,0.00517339793009629,0,0,0,0,0,3.06282977562517e-05,0,0,0.00248089211825659,0,2.92361024036311e-05,0.0482548832030285,0,0,0,8.35317211532316e-06,4.17658605766158e-06,0,0,0,0,0,0,0,0.000129474167787709,0,1.39219535255453e-06,0,0.0042239206996623,0,0,0,2.78439070510104e-06,0,4.03736652241955e-05,1.39219535255453e-06,0,0,0,0,0,1.80985395832269e-05,0,0,0,0,1.67063442306664e-05,0,0,0,0,0.000196299544710295,0,0,0.000193515154005254,8.35317211532316e-06,0,0,2.78439070510104e-06,0,0,0,0,9.7453674678837e-06,0.884723440204564,0,0,0,0.000529034233971803,0,0,0,0
6,1.34012329124436e-05,0,0.000461385304557931,0,0,0,0,0,4.5947084271178e-05,0,0,5.74338553390727e-06,0,9.57230922316543e-06,0,0,0.0002105908029104,0,0,0,0,0,0,0,0,0,0,0.000281425891161917,1.91446184463509e-06,1.91446184463509e-06,0,0,0,0,0,0,0,0,0,0.0112321476424767,0.000212505264754549,0.000208676341064249,0.00115250603046975,0,0,0,5.74338553390727e-06,0,0.000132097867279887,0,0,0,0,0,0,0,0,0,0,0,9.57230922316543e-06,0,1.91446184463509e-06,0,0,0.000723666577272356,0.00012635448174584,0,0,0.00861316381077396,0,0,0,0,0,0,6.70061645622181e-05,0,5.74338553390727e-06,0,1.53156947570727e-05,0.00998391860706265,0,0.000384806830771967,0,0,0,0,1.91446184463509e-06,3.82892368927818e-06,0,1.91446184463509e-06,0,0,0,0.012198950874022,0,0,0,0,0,0,3.82892368927818e-06,0,0,0,0,0,1.72301566017218e-05,0,3.63747750480326e-05,0,0,0,0,0,0,0,0,0.000461385304557931,0.00269556227723791,2.48880039803382e-05,0,0,0,0,0,0,0,0,0,0,0,1.91446184463509e-05,0,0,0,0,0,0,0,0,0,0,0,0,3.82892368927818e-06,0,0,0,0,0,0,0,0,0.000275682505627469,0,5.74338553390727e-06,0.00309951372645536,2.105908029104e-05,0,0,0,0.00109124325144098,0,0.00293487000782655,0,0,0,0,0,0,0,0,0.00373894398256917,0,0,0.06356779110363,0,0,0,1.91446184463509e-06,1.91446184463509e-06,0,0,0,0,0,0,0,0.000153156947570727,0,1.91446184463509e-06,0,0.00660106444030206,0,0,0,0,0,0,0,0,0,0,0,0,2.87169276694362e-05,0,0,0,0,0,0,0,0,0,7.08350882515163e-05,0,0,0.000237393268734487,3.82892368927818e-06,0,0,0,0,0,0,0,3.82892368927818e-06,0.868767469400545,0,0,0,1.72301566017218e-05,0,0,0,0
7,2.04004610508929e-05,0,0.000405969174912108,0,8.16018442035715e-06,0,0,0,0,2.04004610508929e-06,1.22402766305357e-05,0,0,3.87608759966364e-05,0,0,0.000104042351359414,0,2.04004610508929e-06,0,0,0,0,0,0,0,0,0.000146883319566349,0,4.08009221017858e-06,0,0,0,0,0,0,0,0,0,0.00828054715615794,0.000673215214679265,0.000301926823552894,0.00286830482374749,0,0,0,4.08009221017858e-06,0,0.000259085855346159,0,0,4.08009221017858e-06,0,0,0,0,0,0,0,0,4.08009221017858e-06,0,4.08009221017858e-06,0,0,0.000408009221017858,5.50812448374308e-05,0,0,0.0025622979079851,0,0,2.04004610508929e-06,0,0,0,4.28409682069351e-05,0,0.000375368483335868,0,1.22402766305357e-05,0.00281322357891426,0,0.000452890235330342,0,0,0,0,0,0,0,0,0,0,0,0.00910880585922057,0,0,0,0,0,0,0,0,0,0,0,0,0.000204004610508929,0,2.44805532609914e-05,0,0,0,0,0,0,0,0,0.000138723135145951,0.0024378550955804,4.08009221017858e-06,8.16018442035715e-06,0,0,0,1.83604149457836e-05,0,0,0,0,0,6.12013831526786e-06,2.04004610508929e-06,0,0,0,0,0,0,0,0,0,0,0,6.12013831526786e-06,0,2.04004610508929e-06,0,0,0,0,0,0,0,0.000293766639131896,0,4.08009221017858e-06,0.00167691789838191,1.83604149457836e-05,0,0,0,0.00045493028143409,0,0.00147291328787298,2.04004610508929e-06,0,0,0,0,2.04004610508929e-05,0,6.12013831526786e-06,0.00452890235330342,0,9.38421208340672e-05,0.112212735972372,0,0,0,0,0,0,0,0,4.08009221017858e-06,0,0,0,0.000112202535779811,0,0,0,0.00395564939777387,0,0,0,0,0,1.22402766305357e-05,0,0,2.04004610508929e-06,0,0,0,6.12013831526786e-06,0,0,0,0,1.02002305254464e-05,0,0,0,0,0.000191764333878233,0,0,0.000822138580350963,2.04004610508929e-06,0,0,2.04004610508929e-06,0,0,0,0,1.83604149457836e-05,0.842186113424987,0,0,0,5.71212909423799e-05,4.08009221017858e-06,0,0,0
9,0.00157239231981346,0,0.000127140633120197,0,0,0,0,0,1.55682407902269e-05,0,0.00114167099128291,0,0,0,0,0,1.29735339918658e-06,0,0,0,0,0,0,0,3.89206019755174e-06,3.89206019755174e-06,0,0,0,0,0,0,0,0,0,0,0,0,3.89206019755174e-06,0.0474974052771279,0.00209003632607946,0,0.000192008303079526,0,0,0,0,0,0,0,0,0,0,5.18941359674232e-06,0,0,0,0,0,0,0,0,0.000225739491458121,0,0,0,1.55682407902269e-05,0,0,0.000256875973039655,0,0,1.29735339918658e-06,0,0,0,0,0,6.4867669959329e-06,0,0,7.78412039512348e-06,0,0.000137519460313841,0,0,6.35703165600984e-05,0,7.78412039512348e-06,0.00518681888994586,0,9.08147379429405e-06,0,0,0,0.0187960560474046,0,2.59470679838116e-06,0,0,0,0,2.59470679838116e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4867669959329e-06,0,1.29735339918658e-06,2.20550077861198e-05,0.000103788271934846,0.000237415672050196,0,0,0,0,0,0,0,0,0,1.29735339918658e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00069538142196359,0,0,0,0,0,0.000197197716676248,0,0,0,0,0,0.000599377270424528,0,0,0,1.29735339918658e-06,0.027567462307085,0,1.29735339918658e-06,0,0,0,0,0,2.59470679838116e-06,0,0,0.00204852101731608,0,3.89206019755174e-06,0.00451219512236595,3.76232485764868e-05,0,0,1.29735339918658e-06,0,0,0,0,0,0,0,0,5.18941359674232e-06,0,0,0,1.29735339918658e-06,0,0,0,0,0,0,0,5.18941359674232e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000505967825681926,0,0,0.00110275038930799,0,0,0,6.09756097618372e-05,0,0.000254281266241194,0,0,3.89206019755174e-06,0.884539439625346,0,3.89206019755174e-06,0.000101193565136585,1.29735339918658e-06,0,0,0,0
11,9.20422868565735e-06,0,0.000500973018461663,0,3.15573554937396e-05,0,0,0,1.31488981223648e-06,0,5.25955924894992e-05,1.31488981223648e-05,0,0,0,0,1.05191184978998e-05,0,0,1.31488981223648e-06,0,0,0,0,1.31488981223648e-06,9.20422868565735e-06,0,0.000344501130806089,1.70935675590722e-05,0,0,0,0,0,0,0,2.62977962446494e-06,0,0,0.0271537895022022,0.000214327039394964,0.000579866407197014,0.00194866670173551,0,0,0,0,0,0.000753431862411179,0,0,0,0,0,0,0,0,0,0,0,3.94466943670743e-05,0,0,2.62977962446494e-06,0,0.00144243412402336,0.000357650028929315,0,0,0.0006903171514233,0,0,0,0,0,0,0.000247199284701027,0,1.05191184978998e-05,0,5.39104823016215e-05,0.00286645979066699,0,0.000713985168045507,0,2.62977962446494e-06,0,0,0,2.7612686056972e-05,0,0,0,0,0,0.0257863040395157,0,0,0,0,0,0,0,1.31488981223648e-06,0,0,0,0,0,0,4.33913638038418e-05,0,0,0,2.62977962446494e-06,0,0,0,0,0,0.000649555567244504,1.57786777468497e-05,2.62977962446494e-06,0,0,0,0,0,0,0,0,0,3.94466943670743e-06,1.05191184978998e-05,0,0,0,0,0,0,0,0,0,0,0,2.62977962446494e-06,0,0,0,0,0,0,0,1.31488981223648e-06,0,0.000783674328092997,0,0,0.00370141482143977,0.000289275758692946,0,0,0,0.00165281649398095,0,0.00121627307631829,0,0,0,0,0,1.31488981223648e-05,0,0,0.00128990690580515,0,0.000202493031084862,0.0424617367096003,0,0,0,0,8.28380581709161e-05,0,1.31488981223648e-06,0,0,0,0,0,2.23531268080822e-05,0,0,0,0.0029059065581405,0,0,0,0,0,0,0,0,0,0,0,0,2.36680166202045e-05,0,0,0,0,0,0,0,0,2.62977962446494e-06,0.000305054436438414,0,0,0.000186714353337592,2.62977962446494e-06,0,0,0,0,0,0,0,1.05191184978998e-05,0.880099142694004,0,0,2.62977962446494e-06,1.31488981223648e-05,0.000110450744227888,0,0,0
12,3.1577617779283e-06,1.05258725931077e-06,0.000932592311749332,0,2.84198560014348e-05,0,0,0,0,0,3.1577617779283e-05,2.42095069641036e-05,0,0,0,0,0.000666287735143392,0,0,0,0,0,0,0,0,3.1577617779283e-06,0,0.000225253673491711,5.26293629655384e-06,0,0,0,0,0,0,0,0,0,0,0.0152509368001562,0.0010873226388685,4.5261252150359e-05,0.0063407856500906,0,0,0,5.26293629655384e-06,0,0.000287356321791595,0,0,3.1577617779283e-06,0,0,0,0,0,0,0,0,2.73672687421521e-05,0,1.05258725931077e-06,0,0,0.000913645741081843,0.000181045008601436,1.05258725931077e-06,0,0.00191360363742847,0,0,0,0,0,0,5.05241884469729e-05,0,1.05258725931077e-05,0,1.26310471117332e-05,0.000814702538706062,0,0.000508399646246977,0,0,0,0,0,3.1577617779283e-06,0,0,0,0,0,0.0320197045273012,0,1.05258725931077e-06,0,0,0,0,0,0,0,0,0,0,1.47362216303588e-05,0,5.78922992621523e-05,0,0,0,0,0,0,1.05258725931077e-06,0,1.05258725931077e-06,0.000417877141945858,4.5261252150359e-05,0,0,0,0,5.26293629655384e-06,0,0,0,0,0,3.1577617779283e-06,4.21034903725108e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000326302050385657,0,6.3155235558566e-06,0.00133573323206603,1.05258725931077e-06,0,0,0,0.000377878826092714,2.10517451862554e-06,0.00409035408967963,0,0,0,0,0,2.73672687421521e-05,0,4.21034903725108e-06,0.000526293629655384,0,9.0522504300718e-05,0.0477453581471151,0,0,0,0,2.42095069641036e-05,0,3.1577617779283e-06,0,0,0,0,0,3.89457285944624e-05,0,0,0,0.00714180455442658,0,0,0,0,0,0,0,0,0,0,0,0,2.10517451862554e-05,0,0,0,0,0,0,0,0,0,9.89432023751801e-05,0,0,5.26293629655384e-05,6.3155235558566e-06,0,0,0,0,0,0,0,0,0.876089427670084,0,0,1.05258725931077e-06,4.21034903725108e-06,3.47353795573314e-05,0,0,0
13,0,0,0.000773164077948281,0,1.37085829423316e-06,0,0,0,1.37085829423316e-06,0,1.37085829423316e-05,2.05628744134073e-05,0,3.97548905327477e-05,0,0,2.60463075904761e-05,0,0,0,0,0,0,0,0,0,0,0.000405774055093481,0,0,0,0,0,0,0,0,5.48343317692864e-06,0,0,0.00808120964451293,0.00258955131780026,0.000109668663538573,0.00660479531549035,0,0,0,2.74171658847434e-06,0,0.000128860679657913,0,0,0,0,0,0,0,0,0,0,0,5.48343317692864e-06,0,0,0,0,0.00065252854805557,0.000318039124262783,0,0,0.00342166230240524,2.74171658847434e-06,0,0,0,0,0,2.46754492962089e-05,0,1.37085829423316e-06,0,5.48343317692864e-06,0.00817579886679894,0,0.000442787229037494,0,0,4.11257488270149e-06,0,0,4.11257488270149e-06,0,0,0,0,0,0.00908879049076328,0,0,0,0,0,0,1.37085829423316e-06,0,0,1.37085829423316e-06,0,0,0.000544230742810864,0,1.50794412365588e-05,0,0,0,0,0,0,0,0,8.22514976540298e-06,0.00308991459520379,0.00109257406050373,1.23377246481045e-05,0,0,0,0,0,0,0,0,0,0,1.78211578250331e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37085829423316e-06,0,0,0,0,0,0,0,0.000231675051724749,0,0,0.00271155770599966,3.83840322384805e-05,0,0,0,0.000996613979907026,0,0.00108709062732706,0,0,0,0,0,6.85429147117582e-06,0,0,0.00166010939431593,0,2.05628744134073e-05,0.101093944959773,0,0,4.11257488270149e-06,5.48343317692864e-06,2.74171658847434e-06,0,4.11257488270149e-06,0,0,0,0,0,0.000196032736075404,0,1.6450299530806e-05,0,0.00454302438709098,0,0,0,0,0,0,0,0,0,0,0,0,3.97548905327477e-05,0,0,0,0,0,0,0,1.37085829423316e-06,0,0.000287880241788103,0,0,0.000655270264642903,2.74171658847434e-06,0,0,0,0,0,0,0,0.00020288702754674,0.84025251200929,0,0,0,0.000200145310958006,2.74171658847434e-06,0,0,0
14,2.84095953390505e-05,0,0.00152583201633868,2.36746627825087e-06,7.10239883477263e-06,0,0,3.55119941738632e-06,4.73493255652177e-06,0,8.28613197390809e-06,1.8939730226067e-05,0,4.73493255652177e-06,0,0,4.49818592869468e-05,0,0,0,0,0,0,0,0,0,0,0.000712607349755334,1.18373313912944e-05,0,0,0,0,0,0,0,0,0,5.91866569563718e-06,0.0303911646363457,0.00172114798429353,0.000184662369704129,0.00743384411374258,0,0,0,1.18373313912944e-06,0,0.000468758323096036,0,0,0,0,1.18373313912944e-06,0,0,0,0,0,0,7.10239883477263e-06,0,0,0,0,0.000666441757329045,0.000445083660313327,1.18373313912944e-06,0,0.00606308113862353,0,0,0,0,0,0,5.32679912607948e-05,0,3.55119941738632e-06,0,5.20842581217595e-05,0.00830625543726568,0,0.000658155625355704,0,1.18373313912944e-06,0,0,0,8.28613197390809e-06,0,0,0,0,0,0.00731547079981902,0,1.18373313912944e-06,0,0,0,0,0,0,0,1.18373313912944e-06,0,0,1.0653598252159e-05,0,5.91866569563718e-05,0,0,0,0,0,0,0,0,4.73493255652177e-06,0.0011221790158956,0.000422592730669653,3.55119941738632e-05,0,0,0,0,0,0,0,0,0,0,2.13071965042378e-05,8.28613197390809e-06,0,0,0,0,0,0,0,0,0,0,1.18373313912944e-06,0,0,0,0,0,0,0,0,0,0.000623827364321678,0,0,0.00149742242099783,6.27378563738784e-05,0,0,0,0.00196973194351097,0,0.0025982942403928,0,0,0,0,0,1.18373313912944e-06,0,1.18373313912944e-06,0.000868860124120011,0,2.95933284782861e-05,0.0484809744841586,0,0,0,2.36746627825087e-06,4.73493255652177e-06,0,0,0,0,0,0,0,0.000144415442973724,0,2.36746627825087e-06,0,0.00365063300107329,0,0,0,0,0,0,0,0,0,0,0,0,3.90631935913697e-05,0,0,0,0,0,0,0,0,0,7.2207721486962e-05,0,0,0.000540966044581194,0,0,0,0,0,0,0,0,0,0.871506951420323,0,0,0,3.55119941738632e-05,1.65722639478162e-05,0,0,0
