"time","g__[Eubacterium]","g__[Prevotella]","g__[Ruminococcus]","g__02d06","g__1-68","g__5-7N15","g__Achromobacter","g__Acidaminococcus","g__Acinetobacter","g__Actinobacillus","g__Actinomyces","g__Adlercreutzia","g__Aerococcus","g__Aggregatibacter","g__Agrobacterium","g__Agrococcus","g__Akkermansia","g__Alcanivorax","g__Alicyclobacillus","g__Alistipes","g__Alkalimonas","g__Alkaliphilus","g__Allobaculum","g__Amycolatopsis","g__Anaerobacillus","g__Anaerococcus","g__Anaerofustis","g__Anaerostipes","g__Anaerotruncus","g__Anaerovorax","g__Anoxybacillus","g__Aquabacterium","g__Arcanobacterium","g__Arcobacter","g__Arthrobacter","g__Asticcacaulis","g__Atopobium","g__Azospirillum","g__Bacillus","g__Bacteroides","g__Bifidobacterium","g__Bilophila","g__Blautia","g__Brevibacterium","g__Brevundimonas","g__Brochothrix","g__Bulleidia","g__Burkholderia","g__Butyricimonas","g__Butyrivibrio","g__Caloramator","g__Campylobacter","g__Cardiobacterium","g__Carnobacterium","g__Catenibacterium","g__cc_115","g__Cellvibrio","g__Cetobacterium","g__CF231","g__Chitinophaga","g__Christensenella","g__Chryseobacterium","g__Citrobacter","g__Cloacibacillus","g__Cloacibacterium","g__Clostridium","g__Collinsella","g__Comamonas","g__Coprobacillus","g__Coprococcus","g__Corynebacterium","g__Crenothrix","g__Cronobacter","g__Cupriavidus","g__Cytophaga","g__Dechloromonas","g__Dehalobacterium","g__Deinococcus","g__Delftia","g__Dermacoccus","g__Desulfovibrio","g__Dialister","g__Dietzia","g__Dorea","g__Dyadobacter","g__Eggerthella","g__Eikenella","g__Enhydrobacter","g__Enterobacter","g__Enterococcus","g__Epulopiscium","g__Erwinia","g__Escherichia","g__Exiguobacterium","g__Facklamia","g__Faecalibacterium","g__Filifactor","g__Finegoldia","g__Flavobacterium","g__Fluviicola","g__Frigoribacterium","g__Fructobacillus","g__Fusobacterium","g__Gallicola","g__Gemella","g__Geobacillus","g__Gordonia","g__Granulicatella","g__Haemophilus","g__Helcococcus","g__Holdemania","g__Hydrogenophaga","g__Hyphomicrobium","g__Janthinobacterium","g__Jeotgalicoccus","g__Jonquetella","g__Kingella","g__Klebsiella","g__Kocuria","g__Lachnobacterium","g__Lachnospira","g__Lactobacillus","g__Lactococcus","g__Lautropia","g__Leptotrichia","g__Leucobacter","g__Leuconostoc","g__Luteimonas","g__Lutispora","g__Lysinibacillus","g__Lysobacter","g__Macrococcus","g__Megamonas","g__Megasphaera","g__Methanobrevibacter","g__Methanosphaera","g__Methylibium","g__Methylobacterium","g__Methylopila","g__Methylosinus","g__Microbacterium","g__Micrococcus","g__Microvirgula","g__Mitsuokella","g__Mobiluncus","g__Mogibacterium","g__Morganella","g__Moryella","g__Mucispirillum","g__Mycoplana","g__Mycoplasma","g__Myroides","g__Neisseria","g__Novosphingobium","g__Ochrobactrum","g__Odoribacter","g__Oligella","g__Oribacterium","g__Oscillospira","g__Oxalobacter","g__p-75-a5","g__Paenibacillus","g__Pantoea","g__Parabacteroides","g__Paracoccus","g__Paraprevotella","g__Parvimonas","g__Paucibacter","g__Pediococcus","g__Pedobacter","g__Peptococcus","g__Peptoniphilus","g__Peptostreptococcus","g__ph2","g__Phascolarctobacterium","g__Planomicrobium","g__Porphyromonas","g__Prevotella","g__Proteus","g__PSB-M-3","g__Pseudobutyrivibrio","g__Pseudomonas","g__Pseudoramibacter_Eubacterium","g__Psychrobacter","g__Pyramidobacter","g__Ralstonia","g__rc4-4","g__RFN20","g__Rhizobium","g__Rhodoplanes","g__Roseburia","g__Roseomonas","g__Rothia","g__Rubellimicrobium","g__Ruminococcus","g__Salinicoccus","g__Salmonella","g__Scardovia","g__Schwartzia","g__Sedimentibacter","g__Sediminibacterium","g__Selenomonas","g__Serratia","g__Sharpea","g__Shewanella","g__Shuttleworthia","g__Slackia","g__SMB53","g__Sneathia","g__Sphaerochaeta","g__Sphingobacterium","g__Sphingobium","g__Sphingomonas","g__Sphingopyxis","g__Sporosarcina","g__Staphylococcus","g__Stenotrophomonas","g__Streptococcus","g__Succiniclasticum","g__Succinivibrio","g__Sutterella","g__Synergistes","g__TG5","g__Thermus","g__Trabulsiella","g__Treponema","g__Trichococcus","g__Truepera","g__Trueperella","g__Turicibacter","g__Unclassified","g__vadinCA11","g__Vagococcus","g__Varibaculum","g__Veillonella","g__WAL_1855D","g__Wautersiella","g__Weissella","g__YRC22"
1,1.35147919385272e-06,0,0.000158123065680734,0,0,0,0,0,0,0,1.35147919385272e-06,0,0,0,0,0,2.70295838770143e-06,0,0,0,0,0,0,0,0,0,0,0.000147311232129928,6.75739596925357e-06,0,0,0,0,0,0,0,0,0,0,0.0962266701740993,4.32473342032229e-05,0.000445988133970736,0.00130552890126099,0,0,0,0,0,0.00239211817310976,1.35147919385272e-06,0,1.35147919385272e-06,0,0,0,0,2.70295838770143e-06,0,0,0,2.70295838770143e-06,0,4.05443758155214e-06,0,0,0.000181098211976196,0,0,0,0.00305704593649873,0,0,0,0,0,0,0,0,0,0,5.40591677540286e-06,6.75739596925357e-06,0,0.00022839998376057,0,1.35147919385272e-06,0,0,0,0,0,0,0,0,0,0.00513562093663272,0,0,0,0,0,0,0,0,0,0,0,0,2.97325422647157e-05,0,1.75692295200793e-05,0,0,0,0,0,0,0,0,2.8381063070865e-05,0.0101604205793773,0,1.35147919385272e-06,0,0,0,0,0,0,0,0,0,1.35147919385272e-06,0,2.70295838770143e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000932520643758996,0,0,0.00325841633637427,0,0,0,0,0.00244752882006384,0,0,0,0,0,0,0,0,0,0,0.00280431932724524,0,4.05443758155214e-06,8.91976267943475e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000462205884297345,0,0,0,0.00595461732811546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75739596925357e-06,0,0,0.00324219858604967,0,0,0,0,0,0,0,0,1.08118335508257e-05,0.861158487885369,0,0,0,2.43266254893129e-05,4.05443758155214e-06,0,0,0
2,1.91129671929057e-06,0,0.00158637627701121,0,0,0,0,0,0,0,1.337907703503e-05,3.82259343857714e-06,0,0,0,0,1.52903737543286e-05,0,0,0,0,0,0,0,0,7.6451868771743e-06,0,6.689538517515e-05,0,0,0,0,0,0,0,0,0,0,0,0.109807819122387,0,0.00257260538417136,0.00119073785611775,0,0,0,0,0,0.000344033409472143,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82259343857714e-06,0,0,5.92501982980358e-05,0.000170105408016993,0,0,0.001016809854663,0,0,0,0,0,0,3.82259343857714e-06,0,0,0,0,1.337907703503e-05,0,0.000655574774717751,0,1.91129671929057e-06,0,0,0,7.6451868771743e-06,0,0,0,0,0,0.00366013314776997,0,5.73389015787572e-06,0,0,0,0,0,0,0,0,0,0,4.20485278243285e-05,0,1.72016704736272e-05,0,0,0,0,0,0,0,0,0.000124234286753907,0.000376525453700679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82259343857714e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000737760533645929,0,0,0.00414369128741514,1.91129671929057e-05,0,0,0,0.00288223545268728,0,0.00734893588568412,0,0,0,0,0,1.52903737543286e-05,0,0,0.00515285595521744,0,7.6451868771743e-06,0.000315363958682964,0,0,0,0,0,0,0,0,0,0,0,0,6.11614950173143e-05,0,1.91129671929057e-06,0,0.00305234090736456,0,0,0,0,0,0,0,1.91129671929057e-06,0,0,0,0,1.91129671929057e-06,0,0,0,0,1.91129671929057e-06,0,0,0,0,0.000357412486507894,0,0,0.0166091684906468,0,0,0,0,0,0,0,0,0,0.837461415712087,0,0,0,5.54276048594786e-05,0,0,0,0
4,2.04716672130727e-05,0,0.00235014739605619,0,0,0,0,0,0,0,2.66131673769345e-05,6.1415001639018e-06,0,0,0,0,0.0023317228955674,0,0,0,0,0,0,0,0,0,0,0.000268178840491433,1.63773337704181e-05,0,0,0,0,0,0,0,0,0,0,0.032281772069733,3.0707500819509e-05,0.00121396986573175,0.00961963642339807,0,0,0,0,0,8.3933835573378e-05,0,0,0,0,0,0,0,0,0,0,0,4.09433344259453e-06,0,0,0,0,0.000556829348194958,0.000245660006556472,0,0,0.00356002292833976,0,0,0,0,0,0,0,0,3.0707500819509e-05,0,1.02358336065163e-05,2.04716672130727e-06,0,0.00150057320671397,0,2.04716672130727e-06,0,0,0,2.04716672130727e-06,0,0,0,0,0,0.0168420405246783,0,0,0,0,0,0,0,0,0,0,0,0,8.18866688520907e-06,0,5.11791680325817e-05,0,0,0,0,0,0,0,0,6.34621683603053e-05,0.00434613494932127,2.04716672130727e-06,0,0,0,0,0,0,0,0,0,0,2.04716672130727e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000102358336065163,0,0,0.00113208319688026,2.45660006556472e-05,0,0,0,0.000528169014096516,4.09433344259453e-06,0.00615173599750224,0,0,0,0,0,2.04716672130727e-06,0,0,0.00045651817884946,0,2.04716672130727e-06,9.82640026223888e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000272273173933607,0,0,0,0.0439506223686217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45660006556472e-05,0,0,0.00548231247964971,0,0,0,0,0,0,0,0,0,0.866254503784867,0,0,0,3.48018342620835e-05,0,0,0,0
5,2.82420057454384e-06,0,0.00172135025018829,0,0,0,0,0,0,0,7.06050143637961e-06,0,0,0,0,0,0.000923513587877956,0,0,1.41210028727392e-06,0,0,0,0,0,4.23630086181576e-06,0,0.00028665635831754,1.41210028727392e-06,0,0,0,0,0,0,0,2.82420057454384e-06,0,0,0.0464326816465654,0.000127089025854673,0.00134855577434658,0.00865899896156638,0,0,0,0,0,0.000158155232174815,1.41210028727392e-06,0,0,0,0,0,0,0,0,0,0,2.82420057454384e-06,0,0,0,0,0.000240057048837049,0.000231584447112515,0,0,0.00702378682890426,2.82420057454384e-06,0,0,0,0,0,4.23630086181576e-06,0,1.12968022981954e-05,0,0,2.82420057454384e-06,0,0.0010308332097099,0,0,0,0,0,5.64840114910769e-06,0,0,0,0,0,0.0124321309291731,0,0,0,0,0,0,1.41210028727392e-06,0,0,0,0,0,9.88470201092345e-06,0,1.55331031600311e-05,0,0,0,0,0,0,0,0,4.80114097673653e-05,0.00304590031964499,1.41210028727392e-06,0,0,0,0,1.41210028727392e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41210028727392e-06,0,0,0,0,0,0,0,7.62534155128037e-05,0,5.64840114910769e-06,0.00196281939931217,0.000223111845390204,0,0,0,0.00108308092033882,0,0.00132596216975175,0,0,0,0,0,0,0,0,0.00281855217340764,0,0,0.000122852724992917,0,0,0,0,0,0,0,0,0,0,0,0,0.000364321874117396,0,7.06050143637961e-06,0,0.0322424859206872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82420057454384e-06,0,9.03744183855229e-05,0,0,0.00475312956696877,0,0,0,0,0,0,0,0,0,0.871107722016676,0,0,0,2.11815043091788e-05,1.41210028727392e-06,0,0,0
7,9.05920188547981e-06,0,0.000588848122554987,0,0,0,0,0,0,0,6.03946792365321e-06,0,0,0,0,0,0.0936328909240613,0,0,0,0,0,0,0,0,0,0,0.00015098669809133,6.03946792365321e-06,0,0,0,0,0,0,0,0,0,0,0.0314988448580898,0.000120789358473064,0.00298953662219794,0.00119279491492031,0,0,0,0,0,0.000250637918831928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000582808654633254,3.0197339618266e-05,0,0,0.00130754480547124,0,0,0,0,0,0,2.11381377328662e-05,0,6.03946792365321e-06,0,0,0,0,0.000537512645204255,0,1.20789358473064e-05,0,0,0,0,0,0,0,0,0,0.00343041778063246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.45525509310649e-05,0,0,0,0,0,0,0,0,0,0.00031103259806726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0197339618266e-06,0,0,0,0,0,0,0,0,0,0.000283854992411461,0,0,0.00265132641848488,7.54933490456651e-05,0,0,0,0.00149476831110297,0,2.71776056563994e-05,0,0,0,0,0,0,0,0,0.00223158339779242,0,0,7.85130830075317e-05,0,0,0,0,2.71776056563994e-05,0,0,0,0,0,0,0,6.03946792365321e-05,0,0,0,0.00518186347849509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24736150837985e-05,0,0,0.000570729718785788,0,0,0,0,0,0,0,0,0,0.850471833540264,0,0,0,0,0,0,0,0
9,3.88827684554344e-05,0,0.0261792125263185,0,0,0,0,3.7031208052928e-06,0,0,0.000377718322139706,0.000149976392614018,0,0,0,0,0.00273105159389194,0,9.257802013212e-06,0,0,0,0,0,0,4.07343288581408e-05,0,9.257802013212e-06,0,0,0,0,0,0,0,0,1.48124832211312e-05,0,0,0.000283288741603279,0.00125350639258903,5.5546812079192e-06,0.0483627576629717,0,0,0,4.81405704687664e-05,0,1.8515604026424e-06,0,0,0,0,0,0,0,0,0,0,0,1.8515604026424e-06,0,9.257802013212e-06,0,0,0.000366608959722287,0.00614903209717836,0,0,0.00893563050314349,3.7031208052928e-05,0,0,0,0,0,0,0,4.99921308712728e-05,0,0,3.7031208052928e-06,0,0.00901895072127328,0,7.22108557029496e-05,0,0,3.7031208052928e-06,9.62811409373328e-05,0,0,0,0,0,0.00226445837242513,0,4.81405704687664e-05,0,0,0,0,1.8515604026424e-06,0,0,0,0,0,5.5546812079192e-06,0,3.7031208052928e-06,0,0,0,0,0,0,0,0,0,0.000153679513419231,1.8515604026424e-06,0.000127757667782342,0,0,0,0,0,0,0,0,0,1.8515604026424e-06,0,3.7031208052928e-06,0,0,0,0,0,0,0,0,0,0,7.4062416105656e-06,1.8515604026424e-06,0,0,0,0,0,0,0,0,0,0,1.8515604026424e-06,5.18436912739792e-05,0,0,0,0,3.7031208052928e-06,0,0,2.22187248316768e-05,0,0,0,0,1.11093624158584e-05,1.66640436237776e-05,3.7031208052928e-06,3.51796476502216e-05,0,5.92499328846048e-05,5.5546812079192e-06,0,0,0,1.29609228184848e-05,5.5546812079192e-06,0,1.8515604026424e-06,0,0,0,0,0,9.257802013212e-06,0,1.48124832211312e-05,0,0.00135719377513699,0,0,1.8515604026424e-06,0,0,1.8515604026424e-05,0,0,0,0,0,0,1.11093624158584e-05,0,0,0,0,4.25858892608472e-05,0,0,1.8515604026424e-06,0,0.00197006026841121,1.8515604026424e-06,0,1.48124832211312e-05,0,0,1.8515604026424e-06,1.29609228184848e-05,0,0,0,0,7.4062416105656e-06,0.889413703452487,0,0,0,5.5546812079192e-06,7.4062416105656e-06,0,0,0
11,6.40117781582586e-06,0,0.00173952007145108,0,0,0,0,0,0,0,6.40117781582586e-06,1.92035334474976e-05,0,1.60029445395747e-06,0,0,0.000329660657515922,0,0,0,0,0,0,0,0,1.60029445395747e-06,0,6.56120726123301e-05,1.28023556316517e-05,0,0,0,0,0,0,0,0,0,0,0.0782992071333031,0.000395272730127052,3.36061835331008e-05,0.00166750682102487,0,0,0,6.40117781582586e-06,0,7.84144282439018e-05,0,0,0,0,0,0,0,0,0,0,0,9.60176672374879e-06,0,1.60029445395747e-06,0,0,0.000148827384218046,0.000136025028586475,0,0,0.0006113124814117,0,0,0,0,0,0,0,0,0,0,1.60029445395747e-06,1.60029445395747e-06,0,0.000977779911367865,0,8.00147226979733e-06,0,0,1.60029445395747e-06,0,0,0,0,0,0,0.0460980820353186,0,1.60029445395747e-06,0,0,0,0,0,0,0,0,0,0,5.76106003425728e-05,0,3.52064779869722e-05,0,0,0,0,0,0,0,0,1.60029445395747e-06,4.32079502569296e-05,1.60029445395747e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60029445395747e-06,0,0,0,0,0,0,0,0,0,7.04129559741445e-05,0,0,0.0011666146569359,3.20058890792293e-05,0,0,0,0.000590508653510171,0,0.0006337166037675,3.20058890792293e-06,0,0,0,0,3.20058890792293e-06,0,0,0.00119702025156106,0,0,0.00013122414522446,0,0,0,0,3.20058890792293e-06,0,0,0,0,0,0,0,0.000195235923382919,0,0,0,0.0131000104001022,0,0,0,0,0,0,0,1.60029445395747e-06,0,0,0,0,4.8008833618744e-06,0,0,0,0,0,0,0,0,0,3.68067724410437e-05,0,0,0.00572745390473411,0,0,0,0,0,0,0,0,1.60029445395747e-06,0.846277314908578,0,0,0,2.24041223554005e-05,0,0,0,0
12,4.77946740759426e-06,0,0.00165688203463428,0,0,0,0,0,0,0,0,9.55893481520852e-06,0,0,0,0,0.0119853111038644,0,0,3.18631160506284e-06,0,0,0,0,0,3.18631160506284e-06,0,0.000146570333833171,6.53193879039283e-05,0,0,0,0,0,0,0,0,0,0,0.0863649761286788,8.76235691393281e-05,9.0809880744471e-05,0.00675976007015364,0,0,0,1.59315580253342e-06,0,0.00121557787733309,0,0,0,0,0,0,0,0,0,0,0,1.59315580253342e-05,0,0,0,0,0.000495471454588412,0.000106741438769785,0,0,0.00186239913316129,0,0,0,0,0,0,1.43384022228028e-05,0,0,0,9.55893481520852e-06,0,0,0.000947927702507495,0,0,0,0,0,0,0,0,0,0,0,0.02480543585721,0,0,0,0,0,0,0,0,0,0,0,0,3.18631160506284e-06,0,2.70836486430141e-05,0,0,0,0,0,0,0,0,3.18631160506284e-06,0.000654787034841554,1.59315580253342e-06,0,0,0,0,4.77946740759426e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00153420903783938,0,0,0.00188311015859482,5.73536088911711e-05,0,0,0,0.00333128878310154,0,0.000629296542001211,0,0,0,0,0,4.77946740759426e-06,1.59315580253342e-06,0,0.000183212917291413,0,0,4.30152066683283e-05,0,0,0,0,1.27452464202714e-05,0,0,0,0,0,0,0,7.80646343240996e-05,0,0,0,0.011810063964174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07110254329285e-05,0,3.18631160506284e-05,0,0,0.000691429618299796,0,0,0,0,0,0,0,0,0,0.842339708538975,0,0,0,0,0,0,0,0
13,1.37584700571926e-06,0,0.00301172909552715,0,0,0,0,0,1.37584700571926e-06,0,3.02686341258678e-05,6.19131152573568e-05,0,0,0,0,0.0104192893742952,0,0,2.75169401144253e-06,0,0,0,0,0,2.75169401144253e-06,0,0.000229766449955351,1.37584700571926e-06,0,0,0,0,0,0,0,2.75169401144253e-06,0,8.25508203430757e-06,0.0766704503099033,6.8792350285863e-05,0.000143088088594611,0.0169917105206126,0,0,6.8792350285863e-06,2.75169401144253e-06,0,0.000118322842491828,0,0,0,0,6.8792350285863e-06,1.37584700571926e-06,0,0,0,0,0,0,0,0,0,0,0.000703057819922265,0.000290303718205886,0,0,0.00690950366272558,0,0,0,0,0,0,0,0,4.12754101716379e-06,0,1.10067760457501e-05,7.42957383087481e-05,0,0.00204588449750141,0,9.63092904002883e-06,0,0,0,1.65101640686151e-05,0,0,0,0,0,0.00227702679447219,0,0,1.37584700571926e-06,0,0,0,1.37584700571926e-06,0,0,2.75169401144253e-06,0,1.37584700571926e-06,1.78860110743364e-05,0,1.37584700571926e-05,0,0,0,0,0,0,0,0,0,0.00111030853361496,0,8.9430055371782e-05,0,0,0,0,0,0,0,0,0,2.75169401144253e-06,0,0,0,0,0,0,0,0,0,0,0,0,2.75169401144253e-06,1.37584700571926e-06,0,0,0,0,0,0,0,0,3.43961751429315e-05,0,0,0.00111443607463122,0.000176108416731921,0,2.75169401144253e-06,0,0.000753964159132851,0,0.000575104048390087,0,0,0,0,0,0,1.37584700571926e-06,0,0.0102693220506843,0,0,0.000126577924526156,0,0,0,1.37584700571926e-05,0,0,0,0,0,0,0,0,0.000199497815829083,0,4.12754101716379e-06,0,0.0124335293906719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000189866886789134,0,0,0.00206101881456105,0,0,0,0,0,0,0,0,0.000180235957749185,0.850439927021153,0,0,0,5.36580332230292e-05,0,0,0,0
14,1.12551773816173e-05,0,0.00214523690616318,0,0,0,0,0,0,0,1.12551773816173e-05,4.05186385737984e-05,0,0,0,0,0.0655816675246466,0,0,0,0,0,0,0,0,0,0,5.40248514317312e-05,2.25103547631547e-06,0,0,0,0,0,0,0,0,0,4.50207095265094e-06,0.0316383036357475,8.10372771475968e-05,0.000774356203855081,0.00985278227986028,0,2.25103547631547e-06,4.50207095265094e-06,0,0,0.000668557536467974,0,0,0,0,1.35062128579328e-05,0,0,0,0,0,0,0,0,2.25103547631547e-06,0,0,0.00208445885107636,0.000117053844768884,0,0,0.00415766252476495,0,0,0,0,0,0,0,0,4.50207095265094e-06,0,1.35062128579328e-05,1.12551773816173e-05,0,0.000778858274808192,0,0,0,2.25103547631547e-06,0,1.35062128579328e-05,0,0,0,0,0,0.00190662704844548,0,0,0,0,0,0,0,0,0,9.00414190530187e-06,0,0,6.7531064289664e-06,0,0,0,0,0,0,0,0,0,0,0,0.00016882766072426,0,0.000148568341437461,0,0,0,6.7531064289664e-06,0,0,0,0,0,0,2.25103547631547e-06,4.50207095265094e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.65352061950859e-05,0,0,0.000531244372413091,0.000227354583109102,0,4.50207095265094e-06,0,0.000740590671709749,0,0.000130560057626817,0,0,0,0,0,0,0,0,0.0140779758689319,0,4.50207095265094e-06,0.000195840086440126,0,0,0,1.57572483342683e-05,0,0,0,0,0,0,0,0,1.57572483342683e-05,0,1.12551773816173e-05,0,0.00173779938772282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112551773816173,0,0,0.00400684307522422,0,0,0,2.25103547631547e-06,0,0,0,0,0,0.857754817217594,0,0,0,2.92634611922211e-05,0,0,0,0
