"time","g__Methanobrevibacter","g__Methanomassiliicoccus","g__Actinobaculum","g__Actinomyces","g__Actinotignum","g__Varibaculum","g__Aeriscardovia","g__Alloscardovia","g__Bifidobacterium","g__Scardovia","g__Corynebacterium","g__Lawsonella","g__Frigoribacterium","g__Kocuria","g__Micrococcus","g__Rothia","g__Cutibacterium","g__Atopobium","g__Olsenella","g__Collinsella","g__Enorma","g__Adlercreutzia","g__Asaccharobacter","g__Eggerthella","g__Enterorhabdus","g__Gordonibacter","g__Slackia","g__Bacteroidetes_unclassified","g__Bacteroides","g__Bacteroidales_unclassified","g__Barnesiella","g__Coprobacter","g__Dysgonomonas","g__Butyricimonas","g__Odoribacter","g__Porphyromonas","g__Sanguibacteroides","g__Alloprevotella","g__Paraprevotella","g__Prevotella","g__Alistipes","g__Rikenella","g__Parabacteroides","g__Candidatus_Gastranaerophilales_unclassified","g__Chlamydia","g__Arthrospira","g__Gemella","g__Paenibacillus","g__Staphylococcus","g__Abiotrophia","g__Granulicatella","g__Bavariicoccus","g__Enterococcus","g__Lactobacillus","g__Pediococcus","g__Sharpea","g__Leuconostoc","g__Weissella","g__Lactococcus","g__Streptococcus","g__Catabacter","g__Christensenella","g__Butyricicoccus","g__Clostridium","g__Hungatella","g__Lactonifactor","g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified","g__Clostridiales_unclassified","g__Intestinimonas","g__Lawsonibacter","g__Monoglobus","g__Anaerofustis","g__Eubacteriaceae_unclassified","g__Eubacterium","g__Anaerocolumna","g__Anaerosporobacter","g__Anaerostipes","g__Anaerotignum","g__Blautia","g__Butyrivibrio","g__Cellulosilyticum","g__Coprococcus","g__Dorea","g__Eisenbergiella","g__Faecalicatena","g__Fusicatenibacter","g__Lachnoclostridium","g__Lachnospira","g__Lachnospiraceae_unclassified","g__Murimonas","g__Robinsoniella","g__Roseburia","g__Sellimonas","g__Shuttleworthia","g__Tyzzerella","g__Oscillibacter","g__Peptococcus","g__Clostridioides","g__Intestinibacter","g__Peptostreptococcus","g__Romboutsia","g__Terrisporobacter","g__Agathobaculum","g__Anaerofilum","g__Anaeromassilibacillus","g__Anaerotruncus","g__Faecalibacterium","g__Flavonifractor","g__Gemmiger","g__Harryflintia","g__Pseudoflavonifractor","g__Ruminococcaceae_unclassified","g__Ruminococcus","g__Ruthenibacterium","g__Absiella","g__Bulleidia","g__Candidatus_Stoquefichus","g__Catenibacterium","g__Coprobacillus","g__Dielma","g__Erysipelatoclostridium","g__Erysipelothrix","g__Faecalicoccus","g__Faecalitalea","g__Holdemanella","g__Holdemania","g__Massiliomicrobiota","g__Solobacterium","g__Turicibacter","g__Firmicutes_unclassified","g__Acidaminococcus","g__Phascolarctobacterium","g__Megamonas","g__Mitsuokella","g__Allisonella","g__Anaeroglobus","g__Dialister","g__Megasphaera","g__Veillonella","g__Anaerococcus","g__Finegoldia","g__Parvimonas","g__Peptoniphilus","g__Tissierellia_unclassified","g__Fusobacterium","g__Victivallis","g__Enhydrobacter","g__Oxalobacter","g__Parasutterella","g__Sutterella","g__Turicimonas","g__Microvirgula","g__Eikenella","g__Neisseria","g__Bilophila","g__Desulfovibrio","g__Desulfovibrionaceae_unclassified","g__Campylobacter","g__Aeromonas","g__Citrobacter","g__Cronobacter","g__Enterobacter","g__Escherichia","g__Klebsiella","g__Kluyvera","g__Kosakonia","g__Leclercia","g__Raoultella","g__Hafnia","g__Morganella","g__Proteus","g__Providencia","g__Serratia","g__Wohlfahrtiimonas","g__Aggregatibacter","g__Haemophilus","g__Acinetobacter","g__Moraxella","g__Pseudomonas","g__Proteobacteria_unclassified","g__Brachyspira","g__Treponema","g__Cloacibacillus","g__Fretibacterium","g__Akkermansia","g__Saccharomyces","g__Blastocystis"
21,0,0,0,0,0,0,0,0,0.32546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.52269,0,0,0,0,0,2.2538,0,0,0,0,0,5.3791,0,3.43454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10606,0,0,0,0.01901,0,0,0,0,0,0,0,0,0,0,0,0,0.30696,0,0.31731,0,0,0.16181,0.1593,0.00617,0,0.17983,0.00126,0.19005,6.29183,0,0,2.98423,0,0,0,0,0,0,0,0,0,0,0.08891,0,0,0,11.69522,0.07926,0,0,0,0.11423,0.59225,0,0,0,0,0,0,0,0.04676,0,0,0,0,0.00805,0,0,0,0.75876,0,0,0,0,0.00937,0,0.05627,0,0.72195,0,0,0,0,0,0,0,0,0,0,0.06151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12807,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0.37427,0,0,0,0,0,0,0.00121,0,0,0,0.01997,0,0,0,0,0,0,0,0,60.74924,0,0,0,0,0,0.1874,0,0,0,0,0,2.10621,0,2.80514,0,0,0,0,0,0,0,0,0,0,0.01356,0,0,0,0,0,0.03991,0,0,0,0.00448,0,0,0,0,0,0,0,0,0,0.02944,0,0,0.10603,0,0.1187,0,0,0.07965,0.06654,0,0,0.32383,0.00038,1.1012,7.00737,0,0,0.44354,0,0,0,0,0,0,0,0,0,0,0.05947,0,0.01479,0,21.1864,0.06739,0,0,0,0.0674,1.37629,0,0,0,0,0,0,0,0.02136,0,0,0,0.00049,0.01947,0,0,0,0.35881,0,0,0,0,0.0408,0,0.02245,0,0.81066,0,0,0,0,0,0,0,0,0,0,0.07097,0,0,0,0,0,0,0,0.00368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30149,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,1.65933,0,0,0,0,0,0,0,0,0,0,0.06685,0,0,0,0,0,0,0,0,51.65335,0,0,0,0,0,0.54947,0,0,0,0,0,3.73928,0,1.85258,0,0,0,0,0,0,0,0,0,0,0.00293,0,0,0,0,0,0.04259,0,0,0,0.02184,0,0,0,0,0,0,0,0,0,0.42554,0,0,0.0914,0,0.12542,0,0,0.12147,0.12677,0,0,0.99261,0,1.44044,6.42531,0,0,0.44301,0,0,0,0,0,0,0,0,0,0,0.35319,0,0.02404,0,28.83046,0.04672,0,0,0,0.05333,0.06707,0,0,0,0,0,0,0,0,0,0,0,0,0.01013,0,0,0,0.29897,0,0,0,0,0.19275,0,0.01639,0,0.02882,0,0,0,0,0,0,0,0,0,0,0.23872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05924,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0.24933,0,0,0,0,0,0,0,0,0,0,0.06039,0,0,0,0,0,0,0,0,42.217,0,0,0,0,0,0.19569,0,0,0,0,0,0.28597,0,1.55736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01616,0,0,0,0.01652,0,0,0,0,0,0,0,0,0,0.65408,0,0,0.31969,0,0.48445,0,0,0.33159,0.24693,0,0,0.70715,0,0.10289,16.26492,0,0,5.70038,0,0,0,0,0,0,0,0,0.03352,0,0.14324,0,0,0,29.45376,0.03791,0,0,0,0.02323,0.37293,0,0,0,0,0,0,0,0.0012,0,0,0,0.01103,0,0,0,0.00356,0.01157,0,0,0,0,0.22645,0,0.04182,0,0.05192,0,0,0,0,0,0,0,0,0,0,0.131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0.59097,0,0,0,0,0,0,0.06429,0,0,0,0.14115,0,0,0,0,0,0,0,0,42.16577,0,0,0,0,0,0.28212,0,0,0,0,0,0.49292,0,1.26202,0,0,0,0,0,0,0,0,0,0,0.04663,0,0,0,0,0,0.50709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95362,0,0,0.40643,0,0.61739,0,0,0.50133,0.10502,0,0,0.73524,0,0,8.21248,0,0,2.37009,0,0,0,0,0,0,0,0,0.02549,0,0.21443,0,0,0,36.89907,0.00378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00033,0,0,0,0.00945,0.04762,0,0,0,0,0.2581,0,0.01613,0,2.44736,0,0,0,0,0,0,0,0,0,0,0.26565,0,0,0,0,0,0,0,0.05998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00227,0.29578,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0.27346,0,0,0,0,0,0,0,0,0,0,0.09267,0,0,0,0,0,0,0,0,33.79563,0,0,0,0,0,0.15497,0,0,0,0,0,0.2768,0,0.78121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01481,0,0,0,0.03027,0,0,0,0,0,0,0,0,0,1.30545,0,0,0.45505,0,0.47386,0,0,1.18969,0.87566,0,0,2.00804,0,0,16.41171,0,0,17.38902,0,0,0,0,0,0,0,0,0.00355,0,0.02364,0,0,0,22.96348,0.01386,0,0,0,0.03235,1.15991,0,0,0,0,0,0,0,0.02278,0,0,0,0,0,0,0,0,0.00863,0,0,0,0,0.02094,0,0.0273,0,0.04827,0,0,0,0,0,0,0,0,0,0,0.09299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05398,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0.20326,0,0,0,0,0,0,0,0,0,0,0.00778,0,0,0,0,0,0,0,0,69.86561,0,0,0,0,0,0.09182,0,0,0,0,0,0.25975,0,1.09068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02303,0,0,0.04398,0,0.11997,0,0,0.11086,0.09734,0,0,0.01518,0.01338,0,2.665,0,0,0.00792,0,0,0,0,0,0,0,0,0,0,0.04336,0,0,0,25.03287,0.10181,0,0,0,0,0.13631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00631,0,0.00601,0,0,0,0,0,0,0,0,0,0,0,0,0.05614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0.14111,0,0,0,0,0,0,0,0,0,0,0.10268,0,0,0,0,0,0,0,0,62.3643,0,0,0,0,0,0.75155,0,0,0,0,0,1.51761,0,1.50566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02429,0,0,0,0.00969,0,0,0,0,0,0,0,0,0,0.60935,0,0,0.29844,0,0.14778,0,0,0.19183,0.0902,0,0,0.35669,0,0,11.96632,0,0,0.69928,0,0,0,0,0,0,0,0,0,0,0.1636,0,0,0,16.89391,0.06133,0,0,0,0.01358,1.6099,0,0,0,0,0,0,0,0,0,0,0,0,0.0041,0,0,0,0.13519,0,0,0,0,0.02277,0,0.06703,0,0.18348,0,0,0,0,0,0,0,0,0,0,0.05128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01704,0,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,1.80278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.713,35.1756,0,0,0,0.00184,0,0.00123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37374,0,0,11.03053,8.39126,0.29626,0,0,0,0,4.48718,26.71359,0,0,0,0,0.013,0,0,0,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,0,1.1698,0,0,0,0,0,0,0,0,0,0,0.06107,0,0,0,0,0,0,0,0,7.51563,0,0,0,0,0,0,0,0,0,0,0,0.08708,0,0.12634,0,0,0,0,0,0,0,0,0,0,0.00437,0,0,0,0,0,0.32387,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42086,0,0,4.07532,0,3.65644,0,0,2.48775,2.50798,0,0,0.72415,0,0,46.64178,0,0,3.02337,0,0,0,0,0,0,0,0,0,0,0.88925,0,0,0,23.42997,0.00128,0,0,0,0,0.22489,0,0,0,0,0,0,0,0.00717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0,0.43706,0,0,0,0,0,0,0,0,0,0,0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13134,0,0,0,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0,0.12408,0,0,0,0,0,0,0,0,0,0,0.0539,0,0,0,0,0,0,0,0,55.00586,0,0,0,0,0,0.40458,0,0,0,0,0,0.79334,0,2.46246,0,0,0,0,0,0,0,0,0,0,0.00353,0,0,0,0,0,0.02923,0,0,0,0.03163,0,0,0,0,0,0,0,0,0,0.5128,0,0,0.85331,0,0.30076,0,0,0.55326,1.06375,0,0,0.27402,0,0,21.5097,0,0,0.58003,0.00071,0,0,0,0,0,0,0,0,0,0.17894,0,0,0,11.16684,0.06237,0,0,0,0.12892,3.25026,0,0,0,0,0,0,0,0,0,0,0,0.00096,0,0,0,0,0.02853,0,0,0,0,0.08303,0,0.13842,0,0.21606,0,0,0,0,0,0,0,0,0,0,0.08473,0,0,0,0,0.01157,0,0,0,0,0.07691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155,0,0,0,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0,1.26568,0,0,0,0,0,0,0,0,0,0,0.58254,0,0,0,0,0,0,0,0,42.90054,0,0,0,0,0,0.6446,0,0,0,0,0.00998,2.38197,0,1.86143,0,0,0,0,0,0,0,0,0,0,0.00428,0,0,0,0,0,0,0,0,0,0.01836,0,0,0,0,0,0,0,0,0,1.00829,0,0,0.81669,0,0.34593,0,0,0.6301,1.12295,0.00018,0,0.50431,0.00458,0.0488,13.75512,0,0,3.51777,0.00345,0,0,0,0,0,0.00845,0,0,0,0.08592,0,0.01226,0,17.58538,0.03437,0,0,0,0.32814,10.0862,0,0,0,0,0,0,0,0.00202,0,0,0,0.00236,0,0,0,0,0.16208,0,0,0,0,0.03556,0,0.15384,0,0.01541,0,0,0,0,0,0,0,0,0,0,0.04556,0,0,0,0,0.00601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00888,0,0,0,0,0,0,0,0,0,0,0
