"time","g__Methanobrevibacter","g__Methanomassiliicoccus","g__Actinobaculum","g__Actinomyces","g__Actinotignum","g__Varibaculum","g__Aeriscardovia","g__Alloscardovia","g__Bifidobacterium","g__Scardovia","g__Corynebacterium","g__Lawsonella","g__Frigoribacterium","g__Kocuria","g__Micrococcus","g__Rothia","g__Cutibacterium","g__Atopobium","g__Olsenella","g__Collinsella","g__Enorma","g__Adlercreutzia","g__Asaccharobacter","g__Eggerthella","g__Enterorhabdus","g__Gordonibacter","g__Slackia","g__Bacteroidetes_unclassified","g__Bacteroides","g__Bacteroidales_unclassified","g__Barnesiella","g__Coprobacter","g__Dysgonomonas","g__Butyricimonas","g__Odoribacter","g__Porphyromonas","g__Sanguibacteroides","g__Alloprevotella","g__Paraprevotella","g__Prevotella","g__Alistipes","g__Rikenella","g__Parabacteroides","g__Candidatus_Gastranaerophilales_unclassified","g__Chlamydia","g__Arthrospira","g__Gemella","g__Paenibacillus","g__Staphylococcus","g__Abiotrophia","g__Granulicatella","g__Bavariicoccus","g__Enterococcus","g__Lactobacillus","g__Pediococcus","g__Sharpea","g__Leuconostoc","g__Weissella","g__Lactococcus","g__Streptococcus","g__Catabacter","g__Christensenella","g__Butyricicoccus","g__Clostridium","g__Hungatella","g__Lactonifactor","g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified","g__Clostridiales_unclassified","g__Intestinimonas","g__Lawsonibacter","g__Monoglobus","g__Anaerofustis","g__Eubacteriaceae_unclassified","g__Eubacterium","g__Anaerocolumna","g__Anaerosporobacter","g__Anaerostipes","g__Anaerotignum","g__Blautia","g__Butyrivibrio","g__Cellulosilyticum","g__Coprococcus","g__Dorea","g__Eisenbergiella","g__Faecalicatena","g__Fusicatenibacter","g__Lachnoclostridium","g__Lachnospira","g__Lachnospiraceae_unclassified","g__Murimonas","g__Robinsoniella","g__Roseburia","g__Sellimonas","g__Shuttleworthia","g__Tyzzerella","g__Oscillibacter","g__Peptococcus","g__Clostridioides","g__Intestinibacter","g__Peptostreptococcus","g__Romboutsia","g__Terrisporobacter","g__Agathobaculum","g__Anaerofilum","g__Anaeromassilibacillus","g__Anaerotruncus","g__Faecalibacterium","g__Flavonifractor","g__Gemmiger","g__Harryflintia","g__Pseudoflavonifractor","g__Ruminococcaceae_unclassified","g__Ruminococcus","g__Ruthenibacterium","g__Absiella","g__Bulleidia","g__Candidatus_Stoquefichus","g__Catenibacterium","g__Coprobacillus","g__Dielma","g__Erysipelatoclostridium","g__Erysipelothrix","g__Faecalicoccus","g__Faecalitalea","g__Holdemanella","g__Holdemania","g__Massiliomicrobiota","g__Solobacterium","g__Turicibacter","g__Firmicutes_unclassified","g__Acidaminococcus","g__Phascolarctobacterium","g__Megamonas","g__Mitsuokella","g__Allisonella","g__Anaeroglobus","g__Dialister","g__Megasphaera","g__Veillonella","g__Anaerococcus","g__Finegoldia","g__Parvimonas","g__Peptoniphilus","g__Tissierellia_unclassified","g__Fusobacterium","g__Victivallis","g__Enhydrobacter","g__Oxalobacter","g__Parasutterella","g__Sutterella","g__Turicimonas","g__Microvirgula","g__Eikenella","g__Neisseria","g__Bilophila","g__Desulfovibrio","g__Desulfovibrionaceae_unclassified","g__Campylobacter","g__Aeromonas","g__Citrobacter","g__Cronobacter","g__Enterobacter","g__Escherichia","g__Klebsiella","g__Kluyvera","g__Kosakonia","g__Leclercia","g__Raoultella","g__Hafnia","g__Morganella","g__Proteus","g__Providencia","g__Serratia","g__Wohlfahrtiimonas","g__Aggregatibacter","g__Haemophilus","g__Acinetobacter","g__Moraxella","g__Pseudomonas","g__Proteobacteria_unclassified","g__Brachyspira","g__Treponema","g__Cloacibacillus","g__Fretibacterium","g__Akkermansia","g__Saccharomyces","g__Blastocystis"
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45735,0,0,0,0,0,0,0,0,54.08467,0,0,0,0,0,0.9551,0,0,0,0,0,9.45545,0,0.41496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02442,0,0,0,0,0.01252,0,0,0,0,0.5685,0,0,0.40255,0.03046,0.9116,0,0,0.57622,0.04593,0,0,0.55599,0.03787,1.74224,0.91383,0,0,5.93456,0,0,0,0,0,0,0,0,0,0,0.37629,0,0,0,21.48184,0.10982,0.00817,0,0,0,0,0.03476,0,0,0,0,0,0,0.06262,0,0,0,0,0,0,0,0.00678,0.20133,0,0,0,0,0,0,0.17512,0,0,0,0,0,0,0,0,0,0,0,0.37658,0,0.0129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02956,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11201,0,0,0,0,0,0,0,0,63.12704,0,0,0,0,0,0.92279,0,0,0,0,0,14.38512,0,0.03313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06758,0,0,0.78254,0,1.3439,0,0,0.62778,0,0,0,4.40173,0,2.08235,0.64331,0,0,3.29752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33125,0,0,0,0,0,0,0,0,84.87608,0,0,0,0,0,0.25646,0,0,0,0,0,2.35614,0,4.19536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02976,0.07061,0,0,0,0.71567,0,0,0.1042,0,0.55732,0,0,0.2178,0,0,0,0.13813,0,0.26786,0.87107,0,0,0.96532,0,0,0,0,0,0,0,0,0,0,0.00205,0,0,0,3.76548,0.09035,0,0,0,0,0,0.09795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06949,0,0,0,0,0,0,0.02167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23656,0,0,0,0.01812,0,0,0,0,64.19306,0,0,0,0,0,2.18319,0,0,0,0,0,9.70344,0,1.83339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04395,0,0,0,0,0.17794,0,0,0,0,1.99575,0,0,0.75513,0.19302,2.72981,0,0,0.78152,0.19069,0.04171,0,0.06471,0.24244,0.92232,0,0,0,0.14643,0,0,0,0,0,0,0,0,0,0,0.04684,0,0,0,11.2391,0.06614,0.02011,0,0,0,0,1.3827,0,0,0,0,0,0,0.20998,0,0,0,0,0,0,0,0,0.10066,0,0,0,0,0,0,0.22851,0,0,0,0,0,0,0,0,0,0,0,0.25278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.13558,0,0,0,0,0,1.97038,0,0,0,0,0,3.83853,0,4.18674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607,0,0,0,0,0,0,0,0,0,0.44985,0,0,0,0,0,0,0,0,0,0.00955,0,0,0.44276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.47929,0.59097,0,0,0,0,0,0.03619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3447,0,0,0,0,0,0,0,0,0,0,0,0.41436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.50436,0,0,0,0,0,5.16444,0,0,0,0,0,8.50976,0,5.37063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1191,0,0,0,0,0,0,0,0,0.5601,0,0,0,0,0.00733,0,0,0.05759,0,0.15905,0,0,0.49898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50393,2.36426,0,0,0,0,0,0.03408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01443,0,0,0,0,0,0,0,0,0,1.05053,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07143,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19103,0,0,0,0,0,0,0,0,57.51838,0,0,0,0,0,2.6927,0,0,0,0,3.44895,0.08182,0,4.00418,0,0,0,0,0,0,0,0,0,0,0.00702,0,0,0.00149,0,0,0.46847,0,0,0,0.02654,0.57055,0,0,0,0,0.02239,0,0,0,0,0,0,0,0,1.03512,0,0,0.25691,0,0,0,0,1.66582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.93294,2.31247,0.00083,0,0,0,0,0,0,0,0,0,0,0,0.03377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63521,3.52764,3.63776,0,0,0,0,0,0,0,0,0,2.50477,0,0.05641,0,0,0,0,0,0,0,0,0,0,0.00277,0.02422,0.09791,0,0,0,0,0,0,0,0,0,0,0,0.09858,0,0,0,0.14335,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07579,0,0,0,0,0,0,0,0,78.44823,0,0,0,0,0,4.42882,0,0,0,0,0.52745,0.37811,0,3.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05893,0.13822,0,0.03903,0,0,0.00549,0,0,0,0,0,0,0,0,0.34354,0,0,0.20409,0,0,0,0.07977,0.32605,0.27935,0,0,0,0.05456,0,0.02542,0,0,0,0,0,0,0,0,0,0,0,0,7.89224,1.14125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96309,0,0,0,0,0,0,0,0,0,1.13941,0,0.00755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07964,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07084,0,0,0,0,0,0,0,0,81.77751,0,0,0,0,0,3.16195,0,0,0,0,0.37919,0.5149,0,2.31933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19561,0.04062,0,0.37027,0,0,0,0,0,0,0,0,0,0,0,0.25012,0,0,0.52914,0,0,0,0.1234,0.79416,0.48338,0,0,0,0.34265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13028,1.40086,0,0,0,0,0,0,0,0,0,0,0,0,0.01112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43178,0,0.17015,0,0,0,0,0,0,0,0,0,1.41411,0,0.01903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27983,0,0,0,0,0,0,0,0,36.89093,0,0,0,0,0,0.79535,0,0,0,0,37.53534,0,0,1.09271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08122,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98927,0,0,0.75093,0,0,0,0.8674,0.47862,3.64149,0,0,0,0.65224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.49944,0.0546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603,0,0.45987,0,0,0,0,0,0,0,0,0,1.71464,0,0.06813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08766,0,0,0,0,0,0,0
