"time","g__Methanobrevibacter","g__Methanomassiliicoccus","g__Actinobaculum","g__Actinomyces","g__Actinotignum","g__Varibaculum","g__Aeriscardovia","g__Alloscardovia","g__Bifidobacterium","g__Scardovia","g__Corynebacterium","g__Lawsonella","g__Frigoribacterium","g__Kocuria","g__Micrococcus","g__Rothia","g__Cutibacterium","g__Atopobium","g__Olsenella","g__Collinsella","g__Enorma","g__Adlercreutzia","g__Asaccharobacter","g__Eggerthella","g__Enterorhabdus","g__Gordonibacter","g__Slackia","g__Bacteroidetes_unclassified","g__Bacteroides","g__Bacteroidales_unclassified","g__Barnesiella","g__Coprobacter","g__Dysgonomonas","g__Butyricimonas","g__Odoribacter","g__Porphyromonas","g__Sanguibacteroides","g__Alloprevotella","g__Paraprevotella","g__Prevotella","g__Alistipes","g__Rikenella","g__Parabacteroides","g__Candidatus_Gastranaerophilales_unclassified","g__Chlamydia","g__Arthrospira","g__Gemella","g__Paenibacillus","g__Staphylococcus","g__Abiotrophia","g__Granulicatella","g__Bavariicoccus","g__Enterococcus","g__Lactobacillus","g__Pediococcus","g__Sharpea","g__Leuconostoc","g__Weissella","g__Lactococcus","g__Streptococcus","g__Catabacter","g__Christensenella","g__Butyricicoccus","g__Clostridium","g__Hungatella","g__Lactonifactor","g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified","g__Clostridiales_unclassified","g__Intestinimonas","g__Lawsonibacter","g__Monoglobus","g__Anaerofustis","g__Eubacteriaceae_unclassified","g__Eubacterium","g__Anaerocolumna","g__Anaerosporobacter","g__Anaerostipes","g__Anaerotignum","g__Blautia","g__Butyrivibrio","g__Cellulosilyticum","g__Coprococcus","g__Dorea","g__Eisenbergiella","g__Faecalicatena","g__Fusicatenibacter","g__Lachnoclostridium","g__Lachnospira","g__Lachnospiraceae_unclassified","g__Murimonas","g__Robinsoniella","g__Roseburia","g__Sellimonas","g__Shuttleworthia","g__Tyzzerella","g__Oscillibacter","g__Peptococcus","g__Clostridioides","g__Intestinibacter","g__Peptostreptococcus","g__Romboutsia","g__Terrisporobacter","g__Agathobaculum","g__Anaerofilum","g__Anaeromassilibacillus","g__Anaerotruncus","g__Faecalibacterium","g__Flavonifractor","g__Gemmiger","g__Harryflintia","g__Pseudoflavonifractor","g__Ruminococcaceae_unclassified","g__Ruminococcus","g__Ruthenibacterium","g__Absiella","g__Bulleidia","g__Candidatus_Stoquefichus","g__Catenibacterium","g__Coprobacillus","g__Dielma","g__Erysipelatoclostridium","g__Erysipelothrix","g__Faecalicoccus","g__Faecalitalea","g__Holdemanella","g__Holdemania","g__Massiliomicrobiota","g__Solobacterium","g__Turicibacter","g__Firmicutes_unclassified","g__Acidaminococcus","g__Phascolarctobacterium","g__Megamonas","g__Mitsuokella","g__Allisonella","g__Anaeroglobus","g__Dialister","g__Megasphaera","g__Veillonella","g__Anaerococcus","g__Finegoldia","g__Parvimonas","g__Peptoniphilus","g__Tissierellia_unclassified","g__Fusobacterium","g__Victivallis","g__Enhydrobacter","g__Oxalobacter","g__Parasutterella","g__Sutterella","g__Turicimonas","g__Microvirgula","g__Eikenella","g__Neisseria","g__Bilophila","g__Desulfovibrio","g__Desulfovibrionaceae_unclassified","g__Campylobacter","g__Aeromonas","g__Citrobacter","g__Cronobacter","g__Enterobacter","g__Escherichia","g__Klebsiella","g__Kluyvera","g__Kosakonia","g__Leclercia","g__Raoultella","g__Hafnia","g__Morganella","g__Proteus","g__Providencia","g__Serratia","g__Wohlfahrtiimonas","g__Aggregatibacter","g__Haemophilus","g__Acinetobacter","g__Moraxella","g__Pseudomonas","g__Proteobacteria_unclassified","g__Brachyspira","g__Treponema","g__Cloacibacillus","g__Fretibacterium","g__Akkermansia","g__Saccharomyces","g__Blastocystis"
23,0,0,0,0,0,0,0,0,0.01702,0,0,0,0,0,0,0,0,0,0,0.01694,0,0.0068,0.00308,0,0,0,0,0,37.04039,0,1.31314,0,0,0,0.63825,0,0,0,0,0,3.51782,0,1.41172,0,0,0,0,0,0,0,0,0,0,0.0172,0,0,0,0,0,0.04239,0,0,0,1.11723,0,0,0,0,0,0.00297,0.21754,0,0,2.19264,0,0,0.15952,0,0.02754,0,0,0.01228,0.05307,0,0,0.18139,0,2.6927,2.78715,0,0,23.44028,0,0,0,0.60597,0,0,0,0,0,0,1.87239,0,0,0,13.16771,0,0,0,0,5.56399,0.20865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30808,0,1.25296,0,0,0,0,0,0,0.00692,0,0,0,0,0,0,0,0,0,0.07567,0,0,0,0,0,0.01627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0.02855,0,0,0,0,0,0,0,0,0,0,0.00731,0,0.0014,0.00335,0,0,0,0,0,39.73023,0,1.7103,0,0,0,0.92247,0,0,0,0,0,5.51588,0,1.2476,0,0,0,0,0,0,0,0,0,0,0.0054,0,0,0,0,0,0.08051,0,0,0,0.21634,0,0,0,0,0,0.03473,0.01198,0,0,1.78266,0,0,0.02155,0,0.03475,0,0,0.00186,0.03311,0,0,0.10306,0,1.07489,1.5025,0,0,22.35554,0,0,0,0.49853,0,0,0.00031,0,0,0,0.06629,0,0,0,9.21445,0.01277,0,0,0,12.5192,0.13033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611,0.17954,0,0.53824,0,0,0,0,0,0,0.09991,0,0,0,0,0,0,0,0,0,0.02495,0,0,0,0,0,0.02772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19872,0,0,0,0.00195,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168,0,0,0,0,0,0,0,0,37.46267,0,2.66639,0,0,0,1.28926,0,0,0,0,0,7.61072,0,1.01671,0,0,0,0,0,0,0,0,0,0,0.00368,0,0,0,0,0,0,0,0,0,0.21156,0,0,0,0,0,0.01574,0,0,0,2.06613,0,0,0,0,0,0,0,0,0,0,0,0.00415,0,3.02123,1.07569,0,0,18.98334,0,0,0,1.83791,0,0,0,0,0,0,0.0022,0,0,0,15.48263,0.00568,0,0,0,6.00164,0.43677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05022,0,0.68734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04342,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01779,0,0.0451,0.02943,0,0,0,0,0,49.23684,0,3.07926,0,0,0,0.60405,0,0,0,0,0,4.8792,0,1.19008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52684,0,0,0,0,0,0.00156,0.02673,0,0,0.67699,0,0,0.0696,0,0.00051,0,0,0.00288,0.03246,0,0,0.15393,0,0.86644,4.18709,0,0,10.63254,0,0,0,0.55495,0,0,0,0,0,0,0.87806,0,0,0,17.19999,0.00102,0,0,0,3.92227,0.15671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03894,0.12564,0,0.83829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0054,0,0,0,0,0,0.00776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01168,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121,0,0,0,0,0,0,0,0,54.06034,0,3.6753,0,0,0,0.99513,0,0,0,0,0,8.0799,0,1.79614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2343,0,0,0,0.54678,0,0,0,0,0.00471,0.03182,0,0,0,1.34467,0,0,0,0,0,0,0,0.01484,0.02937,0,0,0.06303,0,1.29743,0.64095,0,0,4.04746,0,0,0,1.6074,0,0,0,0,0,0,0.06483,0,0,0,9.3691,0.03767,0,0,0.01133,11.41862,0.08487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04708,0,0.48279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0.09239,0,0,0,0,0,0,0,0,0,0,0.0052,0,0.0154,0.00491,0,0,0,0,0,30.26135,0,1.70609,0,0,0,0.45041,0,0,0,0,0,3.20363,0,1.09662,0,0,0,0,0,0,0,0,0,0,0.01724,0,0,0,0,0,0.78467,0,0,0,1.06636,0,0,0,0,0,0.01703,0.0093,0,0,4.82552,0,0,0.00416,0,0.00523,0,0,0.03729,0.12257,0,0,0.18747,0,2.14798,3.37227,0,0,24.68432,0,0,0,0.53643,0,0,0,0,0,0,0.12865,0,0,0,12.18295,0.01314,0,0,0,10.18001,1.57889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30681,0,0.84669,0,0,0,0,0,0,0.03735,0,0,0,0,0,0,0,0,0,0.02184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04984,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0.23852,0,0,0,0,0,0,0,0,0,0,0.00792,0,0,0,0,0,0,0,0,63.75994,0,0.94789,0,0,0,1.12757,0,0,0,0,0,3.74362,0,2.08706,0,0,0,0,0,0,0,0,0,0,0.0109,0,0,0,0,0,0.02635,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1569,0,0,0.089,0,0.00668,0,0,0.00064,0.04406,0,0,0.21764,0,0.7452,3.20839,0,0,0.99497,0,0,0,0.0698,0,0,0,0,0,0,0.36714,0,0,0,15.26873,0.02529,0,0,0,0.00091,2.99873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01596,0,1.07243,0,0,0,0,0,0,0.48981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03554,0,0,0,0,0,0,0,0.03321,0.01215,0,0,0,0,0,0,0,0,0,0,0,0.19705,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0.087,0,0,0,0,0,0,0,0,0,0,0.00264,0,0.03198,0.01989,0,0,0,0,0,44.16076,0,1.91842,0,0,0,0.68713,0,0,0,0,0,4.19136,0,1.85144,0,0,0,0,0,0,0,0,0,0,0.0172,0,0,0,0,0,0.0187,0,0,0,0.58553,0,0,0,0,0.00293,0.01533,0.05285,0,0,4.15527,0,0,0.12872,0,0.01714,0,0,0.08056,0.54406,0,0,0.23954,0,2.51769,1.6705,0,0,6.00184,0,0,0,0.35,0,0,0.00412,0,0,0,0.24831,0,0,0,18.03113,0.03177,0,0,0,9.39147,1.0947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60684,0,1.1554,0,0,0,0,0,0,0.01744,0,0,0,0,0,0,0,0,0,0.04458,0,0,0,0,0,0.01725,0,0,0,0,0,0,0,0.00404,0,0,0,0,0,0,0,0,0,0,0,0,0.00449,0,0,0,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0,0,0.01172,0,0,0,0,0,0,0,0,0,0,0.0016,0,0.02888,0.02209,0,0,0,0,0,33.17716,0,1.53668,0,0,0,0.65257,0,0,0,0,0,4.66581,0,0.93089,0,0,0,0,0,0,0,0,0,0,0.01092,0,0,0,0,0,0.36286,0,0,0,0.76499,0,0,0,0,0,0.02083,0.02136,0,0,3.02787,0,0,0.09213,0,0.02427,0,0,0.04699,1.04007,0,0,0.17021,0,1.87778,4.65953,0,0,15.28041,0,0,0,0.35634,0,0,0,0,0,0,0.92875,0,0,0,12.96263,0.01704,0,0,0,13.26262,2.43559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38462,0,1.08243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606,0,0,0,0,0,0.00309,0,0,0,0,0,0,0,0,0.05978,0,0,0,0,0,0,0,0,0,0,0,0.01788,0,0,0,0.00101,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,0,0.01951,0,0,0,0,0,0,0,0,0,0,0.00501,0,0.01951,0.02092,0,0,0,0,0,42.98878,0,2.44623,0,0,0,0.86185,0,0,0,0,0,5.16497,0,1.45149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00959,0,0,0,0.95007,0,0,0,0,0,0.02625,0.04582,0,0,1.97002,0,0,0.09333,0,0.08554,0,0,0.05131,1.24326,0,0,0.19923,0.02628,1.13383,6.35541,0,0,6.04687,0,0,0,1.13621,0,0,0,0,0,0,0.4628,0,0,0,18.75327,0.00821,0,0,0,4.89082,2.70048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28023,0,0.48746,0,0,0,0,0,0,0.01738,0,0,0,0,0,0,0,0,0,0.00538,0,0,0,0,0,0.03723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00546,0,0,0,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,0.02522,0,0,0,0,0,0,0,0,0,0,0.00356,0,0,0.001,0,0,0,0,0,51.30644,0,2.46398,0,0,0,1.19916,0,0,0,0,0,5.9789,0,2.40466,0,0,0,0,0,0,0,0,0,0,0.00597,0,0,0,0,0,0.52366,0,0,0,0.72394,0,0,0,0,0,0.01743,0.10807,0,0,2.14117,0,0,0.00641,0,0,0,0,0.00865,0.35366,0,0,0.32227,0,0.74551,1.15091,0,0,3.08351,0,0,0,0.27427,0,0,0.01445,0,0,0,0.26847,0,0.00294,0,7.61343,0.08963,0,0,0,16.22355,1.19651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17971,0,1.30096,0,0,0,0,0,0,0.14882,0,0,0,0,0,0,0,0,0,0.04347,0,0,0,0,0,0.03504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03463,0,0,0,0,0,0,0,0,0,0,0
