"time","g__Methanobrevibacter","g__Methanomassiliicoccus","g__Actinobaculum","g__Actinomyces","g__Actinotignum","g__Varibaculum","g__Aeriscardovia","g__Alloscardovia","g__Bifidobacterium","g__Scardovia","g__Corynebacterium","g__Lawsonella","g__Frigoribacterium","g__Kocuria","g__Micrococcus","g__Rothia","g__Cutibacterium","g__Atopobium","g__Olsenella","g__Collinsella","g__Enorma","g__Adlercreutzia","g__Asaccharobacter","g__Eggerthella","g__Enterorhabdus","g__Gordonibacter","g__Slackia","g__Bacteroidetes_unclassified","g__Bacteroides","g__Bacteroidales_unclassified","g__Barnesiella","g__Coprobacter","g__Dysgonomonas","g__Butyricimonas","g__Odoribacter","g__Porphyromonas","g__Sanguibacteroides","g__Alloprevotella","g__Paraprevotella","g__Prevotella","g__Alistipes","g__Rikenella","g__Parabacteroides","g__Candidatus_Gastranaerophilales_unclassified","g__Chlamydia","g__Arthrospira","g__Gemella","g__Paenibacillus","g__Staphylococcus","g__Abiotrophia","g__Granulicatella","g__Bavariicoccus","g__Enterococcus","g__Lactobacillus","g__Pediococcus","g__Sharpea","g__Leuconostoc","g__Weissella","g__Lactococcus","g__Streptococcus","g__Catabacter","g__Christensenella","g__Butyricicoccus","g__Clostridium","g__Hungatella","g__Lactonifactor","g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified","g__Clostridiales_unclassified","g__Intestinimonas","g__Lawsonibacter","g__Monoglobus","g__Anaerofustis","g__Eubacteriaceae_unclassified","g__Eubacterium","g__Anaerocolumna","g__Anaerosporobacter","g__Anaerostipes","g__Anaerotignum","g__Blautia","g__Butyrivibrio","g__Cellulosilyticum","g__Coprococcus","g__Dorea","g__Eisenbergiella","g__Faecalicatena","g__Fusicatenibacter","g__Lachnoclostridium","g__Lachnospira","g__Lachnospiraceae_unclassified","g__Murimonas","g__Robinsoniella","g__Roseburia","g__Sellimonas","g__Shuttleworthia","g__Tyzzerella","g__Oscillibacter","g__Peptococcus","g__Clostridioides","g__Intestinibacter","g__Peptostreptococcus","g__Romboutsia","g__Terrisporobacter","g__Agathobaculum","g__Anaerofilum","g__Anaeromassilibacillus","g__Anaerotruncus","g__Faecalibacterium","g__Flavonifractor","g__Gemmiger","g__Harryflintia","g__Pseudoflavonifractor","g__Ruminococcaceae_unclassified","g__Ruminococcus","g__Ruthenibacterium","g__Absiella","g__Bulleidia","g__Candidatus_Stoquefichus","g__Catenibacterium","g__Coprobacillus","g__Dielma","g__Erysipelatoclostridium","g__Erysipelothrix","g__Faecalicoccus","g__Faecalitalea","g__Holdemanella","g__Holdemania","g__Massiliomicrobiota","g__Solobacterium","g__Turicibacter","g__Firmicutes_unclassified","g__Acidaminococcus","g__Phascolarctobacterium","g__Megamonas","g__Mitsuokella","g__Allisonella","g__Anaeroglobus","g__Dialister","g__Megasphaera","g__Veillonella","g__Anaerococcus","g__Finegoldia","g__Parvimonas","g__Peptoniphilus","g__Tissierellia_unclassified","g__Fusobacterium","g__Victivallis","g__Enhydrobacter","g__Oxalobacter","g__Parasutterella","g__Sutterella","g__Turicimonas","g__Microvirgula","g__Eikenella","g__Neisseria","g__Bilophila","g__Desulfovibrio","g__Desulfovibrionaceae_unclassified","g__Campylobacter","g__Aeromonas","g__Citrobacter","g__Cronobacter","g__Enterobacter","g__Escherichia","g__Klebsiella","g__Kluyvera","g__Kosakonia","g__Leclercia","g__Raoultella","g__Hafnia","g__Morganella","g__Proteus","g__Providencia","g__Serratia","g__Wohlfahrtiimonas","g__Aggregatibacter","g__Haemophilus","g__Acinetobacter","g__Moraxella","g__Pseudomonas","g__Proteobacteria_unclassified","g__Brachyspira","g__Treponema","g__Cloacibacillus","g__Fretibacterium","g__Akkermansia","g__Saccharomyces","g__Blastocystis"
0,0,0,0,0,0,0,0,0,0.0351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.26773,0,0,0,0,0,0.14314,0,0,0,0,0,1.49131,0,1.07835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77435,0,0,0.25604,0,0.8709,0,0,0.19675,1.82482,0,0,1.25215,0,7.7476,0.68998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.15367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28043,0,0.23004,0,0,0,0,0,0,0,0,0,5.34437,0,1.71645,0,0,0,0,0,0,0,0,0,0,0,2.00431,0,0,0,0,0,0,0,0,0,0,0,0,0.22296,0,0,0,6.41956,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0.49542,0,0,0,0,0,0,0,0,0,0,0.21718,0,0,0,0,0,0,0,0,66.02867,0,3.87684,0,0,0,1.81492,0.00117,0,0,0,0.1431,10.92418,0,0.96719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213,0,0,0,0,0.01688,0,0,0,0,0.21379,0,0,0.38467,0.01659,1.37941,0,0,0.363,0.39568,0.27759,0,1.07686,0.01492,0,0.24867,0,0,0.00265,0,0,0,0.26202,0,0,0.00363,0,0,0,0.08496,0,0.03842,0.05632,5.88265,0.80529,0.27398,0,0,0,0.16723,0.15451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84495,0,0,0,0,0,0,1.21602,0,0,0,0,0,0,0,0,0,0,0,0.1937,0,0.11295,0,0,0,0.01124,0,0,0,0,0,0,0,0.05435,0,0,0,0,0,0,0,0,0,0,0,0,0.01261,0,0,0,0.94449,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,1.45429,0,0,0,0,0,0,0,0,0,0,0.19868,0,0,0,0,0,0,0.00431,0,56.76691,0,3.80445,0,0,0,1.81672,0.0085,0,0,0,0.73898,11.70358,0,1.30984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13703,0,0,0,0,0.01184,0,0,0,0,0.45453,0,0,0.61456,0.40875,1.08728,0,0,1.81971,0.49786,0.05275,0,3.36926,0.0277,0,0.01204,0,0,0,0,0,0,0.11764,0,0,0,0,0,0,0.12596,0,0.10377,0.13144,6.75657,1.81953,0.21456,0,0,0,0.13344,0.56163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78834,0,0,0,0,0,0,1.58529,0,0,0,0,0,0,0,0,0,0,0,0.18982,0,0.0859,0,0,0,0.00557,0,0,0,0,0,0,0,0.15033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93067,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0.04085,0,0,0,0,0,0,0,0,0,0,0.02804,0,0,0,0,0,0,0,0,72.09804,0,0.70181,0,0,0,1.20099,0,0,0,0,0,4.6464,0,1.45346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04393,0,0,0,0,0,0,0,0,0,0.10846,0,0,0.23241,0.10707,0.35263,0,0,1.30341,0.96724,0.01089,0,0.10922,0.00343,0,0.02704,0,0,0.72584,0,0,0,0.28122,0,0,0,0,0,0,0.11637,0,0.40084,0.01516,6.44684,0.75353,0.00685,0,0,0,0.10077,0.0697,0,0,0,0,0,0,0,0,0,0,0,0.01091,0,0,0,0.42702,0,0,0,0,0,0,4.5487,0,0,0,0,0,0,0,0,0,0,0,0.62586,0,0.18831,0,0,0,0,0,0,0,0,0,0,0,0.00504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84171,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0.03953,0,0,0,0,0,0,0,0,0,0,0.04208,0,0,0,0,0,0,0,0,69.35658,0,1.35975,0,0,0,1.87771,0,0,0,0,0.1697,5.40545,0,1.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03179,0,0,0,0.16265,0,0,0,0,0,0,0,0,0,0.72875,0,0,0.09952,0.50294,0.65624,0,0,0.44347,0.66319,0.00411,0,0.38839,0,0,0.26179,0,0,0,0,0,0,0.57401,0,0,0,0,0,0,0.13138,0,0,0,10.72304,0.47079,0.00762,0,0,0,0.02903,0.12984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05468,0,0,0,0,0,0,1.2802,0,0,0,0,0,0,0,0,0,0,0,0.16866,0,0.1491,0,0,0,0,0,0,0,0,0,0,0,0.66433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42128,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0.14703,0,0,0,0,0,0,0,0,0,0,0.08925,0,0,0,0,0,0,0,0,75.40168,0,1.06157,0,0,0,0.87339,0,0,0,0,0.76041,4.62531,0,0.44786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,0.06105,0,0,0,0,0,0,0,0,0.08569,0,0,0.29894,0.22211,1.53986,0,0,0.59148,0.39502,0.56644,0,1.30704,0.04795,0,0.08092,0,0,0,0,0,0,0.39393,0,0,0,0,0,0,0.09951,0,0.02558,0.04638,5.14071,1.95452,0.06394,0,0,0,0.05856,0.4761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95481,0,0,0,0,0,0,1.02298,0,0,0,0,0,0,0,0,0,0,0,0.12172,0,0.03964,0,0,0,0.01451,0,0,0,0,0,0,0.02838,0.59624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30448,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0.00267,0,0,0,0,0,0,0,0,0,0,0.03877,0,0,0,0,0,0,0,0,71.21011,0,0.8323,0,0,0,1.47105,0,0,0,0,0,5.86516,0,0.81604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02648,0,0,0,0,0.0024,0,0,0,0,0.68789,0,0,0.11764,0.04302,0.3704,0,0,0.52879,0.1424,0,0,0.1412,0,0,0.02016,0,0,0,0,0,0,1.95468,0,0,0,0,0,0,0.01157,0,0,0.00068,12.0027,0.51533,0.01076,0,0,0,0.03091,0.01457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58138,0,0,0,0,0,0,0.62311,0,0.01158,0,0,0,0,0,0,0,0,0,0.26161,0,0.25414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41052,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0.19208,0,0,0,0,0,0,0,0,0,0,0.01381,0,0,0,0,0,0,0,0,76.28423,0,1.0346,0,0,0,0.97513,0,0,0,0,0.35383,4.92839,0,0.43892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00411,0.05327,0,0,0,0,0,0,0,0,0.09271,0,0,0.10385,0.13741,1.05678,0,0,1.08793,0.28086,0.09441,0,1.18421,0.04117,0,0.00263,0,0,0,0,0,0,0.85109,0,0,0,0,0,0,0.15586,0,0.0885,0.12491,7.19795,0.64037,0.02541,0,0,0,0.04744,0.60499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91624,0,0,0,0,0,0,0.78472,0,0,0,0,0,0,0,0,0,0,0,0.02845,0,0.00743,0,0,0,0,0,0,0,0,0,0,0,0.00209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16417,0,0,0,0,0,0,0
