"time","g__Methanobrevibacter","g__Methanomassiliicoccus","g__Actinobaculum","g__Actinomyces","g__Actinotignum","g__Varibaculum","g__Aeriscardovia","g__Alloscardovia","g__Bifidobacterium","g__Scardovia","g__Corynebacterium","g__Lawsonella","g__Frigoribacterium","g__Kocuria","g__Micrococcus","g__Rothia","g__Cutibacterium","g__Atopobium","g__Olsenella","g__Collinsella","g__Enorma","g__Adlercreutzia","g__Asaccharobacter","g__Eggerthella","g__Enterorhabdus","g__Gordonibacter","g__Slackia","g__Bacteroidetes_unclassified","g__Bacteroides","g__Bacteroidales_unclassified","g__Barnesiella","g__Coprobacter","g__Dysgonomonas","g__Butyricimonas","g__Odoribacter","g__Porphyromonas","g__Sanguibacteroides","g__Alloprevotella","g__Paraprevotella","g__Prevotella","g__Alistipes","g__Rikenella","g__Parabacteroides","g__Candidatus_Gastranaerophilales_unclassified","g__Chlamydia","g__Arthrospira","g__Gemella","g__Paenibacillus","g__Staphylococcus","g__Abiotrophia","g__Granulicatella","g__Bavariicoccus","g__Enterococcus","g__Lactobacillus","g__Pediococcus","g__Sharpea","g__Leuconostoc","g__Weissella","g__Lactococcus","g__Streptococcus","g__Catabacter","g__Christensenella","g__Butyricicoccus","g__Clostridium","g__Hungatella","g__Lactonifactor","g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified","g__Clostridiales_unclassified","g__Intestinimonas","g__Lawsonibacter","g__Monoglobus","g__Anaerofustis","g__Eubacteriaceae_unclassified","g__Eubacterium","g__Anaerocolumna","g__Anaerosporobacter","g__Anaerostipes","g__Anaerotignum","g__Blautia","g__Butyrivibrio","g__Cellulosilyticum","g__Coprococcus","g__Dorea","g__Eisenbergiella","g__Faecalicatena","g__Fusicatenibacter","g__Lachnoclostridium","g__Lachnospira","g__Lachnospiraceae_unclassified","g__Murimonas","g__Robinsoniella","g__Roseburia","g__Sellimonas","g__Shuttleworthia","g__Tyzzerella","g__Oscillibacter","g__Peptococcus","g__Clostridioides","g__Intestinibacter","g__Peptostreptococcus","g__Romboutsia","g__Terrisporobacter","g__Agathobaculum","g__Anaerofilum","g__Anaeromassilibacillus","g__Anaerotruncus","g__Faecalibacterium","g__Flavonifractor","g__Gemmiger","g__Harryflintia","g__Pseudoflavonifractor","g__Ruminococcaceae_unclassified","g__Ruminococcus","g__Ruthenibacterium","g__Absiella","g__Bulleidia","g__Candidatus_Stoquefichus","g__Catenibacterium","g__Coprobacillus","g__Dielma","g__Erysipelatoclostridium","g__Erysipelothrix","g__Faecalicoccus","g__Faecalitalea","g__Holdemanella","g__Holdemania","g__Massiliomicrobiota","g__Solobacterium","g__Turicibacter","g__Firmicutes_unclassified","g__Acidaminococcus","g__Phascolarctobacterium","g__Megamonas","g__Mitsuokella","g__Allisonella","g__Anaeroglobus","g__Dialister","g__Megasphaera","g__Veillonella","g__Anaerococcus","g__Finegoldia","g__Parvimonas","g__Peptoniphilus","g__Tissierellia_unclassified","g__Fusobacterium","g__Victivallis","g__Enhydrobacter","g__Oxalobacter","g__Parasutterella","g__Sutterella","g__Turicimonas","g__Microvirgula","g__Eikenella","g__Neisseria","g__Bilophila","g__Desulfovibrio","g__Desulfovibrionaceae_unclassified","g__Campylobacter","g__Aeromonas","g__Citrobacter","g__Cronobacter","g__Enterobacter","g__Escherichia","g__Klebsiella","g__Kluyvera","g__Kosakonia","g__Leclercia","g__Raoultella","g__Hafnia","g__Morganella","g__Proteus","g__Providencia","g__Serratia","g__Wohlfahrtiimonas","g__Aggregatibacter","g__Haemophilus","g__Acinetobacter","g__Moraxella","g__Pseudomonas","g__Proteobacteria_unclassified","g__Brachyspira","g__Treponema","g__Cloacibacillus","g__Fretibacterium","g__Akkermansia","g__Saccharomyces","g__Blastocystis"
20,0,0,0,0,0,0,0,0,0.63578,0,0,0,0,0,0,0,0,0,0,0.25113,0,0,0,0,0,0,0,0,39.42461,0,0,0,0,0,0.00569,0,0,0,0,0.58665,2.42019,0,2.47298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29205,0,0,0,0.04199,0,0,0,0,0,0,0,0,0,0.14466,0,0,2.03642,0.29305,2.5135,0,0,0.38468,1.11345,0.00936,0,0,0,0,21.2492,0,0,1.88231,0,0,0,0,0,0,0,0,0,0,0.13024,0,0,0,20.37662,0.46195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44963,0,0,0,0,0,0,0,0,0,1.595,0,0.34783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88106,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.22519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0541,0,7.72384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.85878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8418,0,0,0,0,0,0,0,0,0,0.86511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43119,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0.39127,0,0,0,0,0,0,0,0,0,0,0.47707,0,0,0,0,0,0,0,0,73.99511,0,0,0,0,0,0.38445,0,0,0,0,0,4.14793,0,4.63782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4993,0.34521,0,0,0,0.19005,0.05539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02495,0,1.10782,0,0,0,0,0,0,0,0,0,5.73651,0,0.48672,0,0,0,0.62651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95227,0.46432,0,0,0,3.48486,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0.2663,0,0,0,0,0,0,0,0,0,0,0.38736,0,0,0,0,0,0,0,0,66.7136,0,0,0,0,0,0.03022,0,0,0,0,0.06606,1.19383,0,1.76323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72441,0,0,0.14229,0,0.2036,0,0,0.08787,0.15137,0,0,0,0,0,6.55107,0,0,13.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28655,0,0.01058,0,0,0,0,0,0,0,0,0,0,0,1.36076,0,0,0,0,0,0,0,0,0,0,0,0,0.21094,0,0,0,0.27164,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0.09893,0,0,0,0,0,0,0,0,0,0,0.23755,0,0,0,0,0,0,0,0,76.78941,0,0,0,0,0,0,0,0,0,0,0,0.98682,0,6.47233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06905,0,0,0,0,0,0,0,0.07753,0.12597,0,0,0,0,0,1.86547,0,0,3.32935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15006,0,0.13506,0,0,0,0,0,0,0,0,0.00862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21968,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0.7289,0,0,0,0,0,0,0,0,0,0,0.0866,0,0,0,0,0,0,0,0,67.7178,0,0,0,0,0,0.17957,0,0,0,0,1.10119,5.24547,0,3.03346,0,0,0,0,0,0,0,0,0,0,0.00352,0,0,0,0,0,0.82329,0,0,0,0.16208,0,0,0,0,0,0,0,0,0,0.82962,0,0,0.21924,0.00901,0.10223,0,0,0.05909,0.2062,0.00541,0,0,0.0129,0,0.79249,0,0,3.72837,1.00624,0,0,0,0,0,0,0,0,0,0,0,0.00034,0,11.90895,0.31688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446,0,0.33767,0,0,0,0,0,0,0,0,0,0.60566,0,0.10953,0,0,0,0.01904,0,0,0,0,0,0,0,0,0.1444,0,0,0,0,0,0,0,0,0,0,0,0.04872,0,0,0,0.45167,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0,1.64172,0,0,0,0,0,0,0,0.03151,0,0,0.17126,0,0,0,0,0,0,0,0,53.61995,0,0,0,0,0,0.12782,0,0,0,0,0,4.15802,0,3.15689,0,0,0,0,0,0,0,0,0,0,0.00528,0,0,0,0,0,0.31411,0,0,0,0.15149,0,0,0,0,0,0,0,0,0,1.59167,0,0,0.20947,0,0.32618,0,0,0.19688,0.39375,0.02654,0,0,0.02662,0,0.44732,0,0,16.16381,0,0,0,0,0,0,0,0,0,0,0.00047,0,0,0,14.54366,0.23521,0,0,0,0,0,0,0,0,0,0,0,0,0.01012,0,0,0,0,0.04035,0,0,0,0,0,0,0,0,0,0,0,0,0.7753,0,0,0,0,0,0,0,0,0,0.69753,0,0.19021,0,0,0,0.02179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25681,0,0,0,0.46826,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0.50455,0,0,0,0,0,0,0,0,0,0,0.42551,0,0,0,0,0,0,0,0,76.83226,0,0,0,0,0,0.03685,0.26319,0,0,0,0,2.11322,0,5.25282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00085,0.06722,0,0,0,0,0,0,0.02943,0,0,0,0,0,0,0.45078,0,0,0.60655,0,2.12713,0,0,0.141,0.45363,0,0,0,0.00323,0,0.75407,0,0,1.97932,0,0,0,0,0,0,0,0,0,0,0.00378,0,0,0,3.15134,0.03872,0,0,0,0,0,0,0,0,0,0,0,0,0.01235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437,0,0,0,0,0,0.09335,0,0,0,1.67158,0,0.41354,0,0,0,0.00961,0,0,0,0,0,0,0,0.14434,0,0,0,0,0,0,0,0,0,0,0,0,0.02371,0,0,0,1.74313,0,0.0633,0,0.15261,0,0,0
37,0,0,0,0,0,0,0,0,3.44895,0,0,0,0,0,0,0,0,0,0,1.33307,0,0,0,0,0,0,0,0,48.35288,0,0,0,0,0,0.35469,0,0,0,0,0,4.86547,0,2.45668,0,0,0,0,0,0,0,0,0,0,0.01578,0,0,0,0,0,1.54159,0,0,0,0.03539,0,0,0,0,0,0,0,0,0,0.3437,0,0,1.05429,0.02148,2.49315,0,0,0.66907,1.75521,0.03919,0,0,0,0,2.39648,0,0,3.10165,0,0,0,0,0,0,0,0,0,0,0.04739,0,0,0.09498,22.63137,0.16516,0,0,0,0.09531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035,0,0.08813,0,0,0,0,0,0,0,0,0,0.63136,0,0.09192,0,0,0,0.03616,0,0,0,0,0,0,0,1.30319,0,0,0,0,0,0,0,0,0,0,0,0,0.03221,0,0,0,0.5006,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0.25225,0,0,0,0,0,0,0,0,0,0,0.2132,0,0,0,0.07291,0,0.01074,0,0,60.37797,0,0,0,0,0,4.23387,0,0,0,0,0,13.60624,0,6.39085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01217,0,0,0,0.12985,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,1.00228,0,0,0.05664,0,0.03656,0,0,0.54647,0,0.22401,0,0,0.0253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.54213,0.53423,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8849,0,0.16315,0,0,0,0.16988,0,0,0,0,0,0,0,0.73451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2799,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0.70274,0,0,0,0,0,0,0,0,0,0,0.96954,0,0,0,0,0,0,0,0,71.47706,0,0,0,0,0,0,0,0,0,0.05015,0,1.27112,0,5.47946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08999,0,0,1.67382,0,2.99315,0,0,0.23847,2.34518,0,0,0,0,0,1.50789,0,0,7.54109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79197,0,0,0,0,0,0,0,0,0,1.94661,0,0.17395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12611,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0.5087,0,0,0,0,0,0,0,0,0,0,0.49007,0,0,0,0,0,0,0,0,69.96201,0,0,0,0,0,0,0,0,0,0,0,0.10695,0,2.08336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27657,0,6.21824,0,0,0,1.9525,0,0,0,0,0,0.0819,0,0,1.98028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.98154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26323,0,0,0,0,0,0,0,0,0,0.78554,0,0.0846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05022,0,0,0,0,1.34185,0,0
44,0,0,0,0,0,0,0,0,0.74872,0,0,0,0,0,0,0,0,0,0,0.40862,0,0,0,0,0,0,0,0,85.94242,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20018,0,1.03318,0,0,0,0.24836,0,0,0,0,0,0.11986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95354,0,0.0566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
