"time","g__Methanobrevibacter","g__Methanomassiliicoccus","g__Actinobaculum","g__Actinomyces","g__Actinotignum","g__Varibaculum","g__Aeriscardovia","g__Alloscardovia","g__Bifidobacterium","g__Scardovia","g__Corynebacterium","g__Lawsonella","g__Frigoribacterium","g__Kocuria","g__Micrococcus","g__Rothia","g__Cutibacterium","g__Atopobium","g__Olsenella","g__Collinsella","g__Enorma","g__Adlercreutzia","g__Asaccharobacter","g__Eggerthella","g__Enterorhabdus","g__Gordonibacter","g__Slackia","g__Bacteroidetes_unclassified","g__Bacteroides","g__Bacteroidales_unclassified","g__Barnesiella","g__Coprobacter","g__Dysgonomonas","g__Butyricimonas","g__Odoribacter","g__Porphyromonas","g__Sanguibacteroides","g__Alloprevotella","g__Paraprevotella","g__Prevotella","g__Alistipes","g__Rikenella","g__Parabacteroides","g__Candidatus_Gastranaerophilales_unclassified","g__Chlamydia","g__Arthrospira","g__Gemella","g__Paenibacillus","g__Staphylococcus","g__Abiotrophia","g__Granulicatella","g__Bavariicoccus","g__Enterococcus","g__Lactobacillus","g__Pediococcus","g__Sharpea","g__Leuconostoc","g__Weissella","g__Lactococcus","g__Streptococcus","g__Catabacter","g__Christensenella","g__Butyricicoccus","g__Clostridium","g__Hungatella","g__Lactonifactor","g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified","g__Clostridiales_unclassified","g__Intestinimonas","g__Lawsonibacter","g__Monoglobus","g__Anaerofustis","g__Eubacteriaceae_unclassified","g__Eubacterium","g__Anaerocolumna","g__Anaerosporobacter","g__Anaerostipes","g__Anaerotignum","g__Blautia","g__Butyrivibrio","g__Cellulosilyticum","g__Coprococcus","g__Dorea","g__Eisenbergiella","g__Faecalicatena","g__Fusicatenibacter","g__Lachnoclostridium","g__Lachnospira","g__Lachnospiraceae_unclassified","g__Murimonas","g__Robinsoniella","g__Roseburia","g__Sellimonas","g__Shuttleworthia","g__Tyzzerella","g__Oscillibacter","g__Peptococcus","g__Clostridioides","g__Intestinibacter","g__Peptostreptococcus","g__Romboutsia","g__Terrisporobacter","g__Agathobaculum","g__Anaerofilum","g__Anaeromassilibacillus","g__Anaerotruncus","g__Faecalibacterium","g__Flavonifractor","g__Gemmiger","g__Harryflintia","g__Pseudoflavonifractor","g__Ruminococcaceae_unclassified","g__Ruminococcus","g__Ruthenibacterium","g__Absiella","g__Bulleidia","g__Candidatus_Stoquefichus","g__Catenibacterium","g__Coprobacillus","g__Dielma","g__Erysipelatoclostridium","g__Erysipelothrix","g__Faecalicoccus","g__Faecalitalea","g__Holdemanella","g__Holdemania","g__Massiliomicrobiota","g__Solobacterium","g__Turicibacter","g__Firmicutes_unclassified","g__Acidaminococcus","g__Phascolarctobacterium","g__Megamonas","g__Mitsuokella","g__Allisonella","g__Anaeroglobus","g__Dialister","g__Megasphaera","g__Veillonella","g__Anaerococcus","g__Finegoldia","g__Parvimonas","g__Peptoniphilus","g__Tissierellia_unclassified","g__Fusobacterium","g__Victivallis","g__Enhydrobacter","g__Oxalobacter","g__Parasutterella","g__Sutterella","g__Turicimonas","g__Microvirgula","g__Eikenella","g__Neisseria","g__Bilophila","g__Desulfovibrio","g__Desulfovibrionaceae_unclassified","g__Campylobacter","g__Aeromonas","g__Citrobacter","g__Cronobacter","g__Enterobacter","g__Escherichia","g__Klebsiella","g__Kluyvera","g__Kosakonia","g__Leclercia","g__Raoultella","g__Hafnia","g__Morganella","g__Proteus","g__Providencia","g__Serratia","g__Wohlfahrtiimonas","g__Aggregatibacter","g__Haemophilus","g__Acinetobacter","g__Moraxella","g__Pseudomonas","g__Proteobacteria_unclassified","g__Brachyspira","g__Treponema","g__Cloacibacillus","g__Fretibacterium","g__Akkermansia","g__Saccharomyces","g__Blastocystis"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.67701,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52618,0,0,0.02927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39286,0,0,0,0.6704,0,0,0,0,0,0,0,0,0,12.60949,0,0,3.89307,0,2.5699,0,0,0,0.41269,0,0,0.47062,0,0,3.62295,0,0,9.35197,0,0,0,0,0,0,0.18933,0,0,0,0.22263,0,0,0,30.44215,0,0,0,0,0,0.84428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37527,1.16315,0,0,0,0,0,0,0,0,0,0,0,0,6.62628,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0.3267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.40017,0,0,0,0,0,0,0,0,0,0,0,0.28749,0,7.30588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13296,0,0,0,0.3643,0,0,0,0,0,0,0,0,0,1.48602,0,0,0.23267,0,1.10418,0,0,0,0.68708,0,0,1.03904,0,0,0.46109,0,0,4.63059,0,0,0,0,0,0,0,0,0,0,0.19254,0,0,0,8.70788,0.0539,0,0,0,0,0.53838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01346,0,0,0,0,0,0,0,0,0,0,0,0,0.77779,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.04577,0,0,0,0,0,0,0,0,0,0,0,1.09739,0,5.03284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23884,0,0,0,0.00633,0,0.04003,0,0,0,3.73199,0,0,0.9429,0,0.85823,0,0,0,0.2379,0,0,0.1346,0.02866,0,0.21197,0,0,1.7295,0,0,0,0.01861,0,0,0.02348,0,0,0,0.21984,0,0,0,9.5174,1.77589,0,0,0,0.02691,0.15158,0.0286,0,0,0,0,0,0.10046,0.00058,0,0,0,0,0,0,0,0,0.00447,0,0,0,0,0,0,0,0,0.1954,0,0,0,0,0,0,0,0,0,0.53294,0,0.02655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01698,0,0,0,0.02339,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0.04089,0,0,0,0,0,0,0,0,0,0,0.01697,0,0,0,0,0,0,0,0,78.26986,0,0,0,0,0,0,0,0,0,0,0.11075,0,0,7.75895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029,0,0,0,0.01365,0,0,0,0,0,0.00711,0,0,0,0.96288,0,0,0.04674,0,0.24966,0,0,0,0.06234,0,0,0.00609,0,0,0.46662,0,0,0.22154,0,0,0,0,0,0,0,0,0,0,0.00421,0,0,0,7.92334,2.45414,0,0,0,0.1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02384,0,0,0,0,0,0.01533,0,0,0,0,0,0,0,0,0,0.15352,0,0.02431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04196,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0.02557,0,0,0,0,0,0,0,0,0,0,0.0217,0,0,0,0,0,0,0,0,74.42443,0,0,0,0,0,0,0,0,0,0,0,0,0,10.40364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07757,0,0,0,0.11673,0,0,0,0,0,0.03334,0,0,0,1.981,0,0,0.42922,0,0.33339,0,0,0,0.15885,0,0,0.01137,0,0,1.36507,0,0,0.22101,0,0,0,0,0,0,0,0,0,0,0.01162,0,0,0,6.08848,1.55769,0,0,0,0.06306,0.01514,0,0,0,0,0,0,0.15272,0.02465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05251,0,0,0,0,0,0,0,0,0,0.30341,0,0.11969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00814,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0.06446,0,0,0,0,0,0,0,0,0,0,0.04781,0,0,0,0,0,0,0,0,76.23358,0,0,0,0,0,0,0,0,0,0,0,0,0,12.95122,0,0,0,0,0,0,0,0,0,0,0.10342,0,0,0,0,0,0,0,0,0,0.12973,0,0,0,0,0,0.04987,0,0,0,0.94431,0,0,0.08569,0,0.10373,0,0,0,0.03513,0,0,0,0,0,0.16473,0,0,0.88575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78971,1.81479,0,0,0,0.15933,0.05708,0,0,0,0,0,0,0.03067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32153,0,0,0,0,0,0,0,0,0,0.22138,0,0.05436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75174,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0.24097,0,0,0,0,0,0,0,0,0,0,0.06213,0,0,0,0.02107,0,0,0,0,60.21249,0,0,0,0,0,0,0,0,0,0,0,1.01407,0,12.42102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15496,0,0,0,0.20505,0,0,0,0.00167,0,0.0658,0,0,0,4.97304,0,0,0.71062,0,1.39241,0,0,0,0.26147,0,0,0.2874,0.05564,0,2.94728,0,0,4.71852,0,0,0,0,0,0,0,0,0,0,0.22268,0,0,0,7.96303,0.86898,0,0,0,0.03451,0.04662,0.01125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00807,0,0,0,0,0,0,0,0,0.25798,0,0,0,0,0,0,0,0,0,0.10406,0,0.01736,0,0,0,0,0,0,0,0,0,0,0,0.01815,0.00718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69455,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0.17126,0,0,0,0,0,0,0,0,0,0,0.07746,0,0,0,0,0,0,0,0,67.06084,0,0,0,0,0,0,0,0,0,0,0,0.66627,0,11.09699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00999,0,0,0,0.25682,0,0,0,0.00796,0,0.00683,0,0,0,5.81747,0,0,0.09841,0,0.64344,0,0,0,0.29286,0.05136,0,0.2527,0.01615,0,2.073,0,0,2.6349,0,0,0,0,0,0,0,0,0,0,0.04425,0,0,0,6.95027,0.21058,0,0,0,0.02637,0.10094,0.01365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01638,0,0,0,0,0,0,0,0,0.38801,0,0,0,0,0,0,0,0,0,0.40623,0,0.05904,0,0,0,0,0,0,0,0,0,0,0,0,0.04793,0,0,0,0,0,0,0,0,0,0,0,0.01664,0,0,0,0.48504,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0.31459,0,0,0,0,0,0,0,0,0,0,0.01985,0,0,0,0,0,0,0,0,60.32911,0,0,0,0,0,0,0,0,0,0,0,0.59632,0,8.92981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11874,0,0,0,0,0,0,0,0,0,1.89795,0,0,0.26488,0,0.52769,0,0,0,0.21424,0,0,0.06606,0.0136,0,2.26816,0,0,1.38534,0,0,0,0,0,0,0,0,0,0,0.04384,0,0,0,20.1292,1.65493,0,0,0,0,0.00668,0,0,0,0,0,0,0.00315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04553,0,0,0,0,0,0,0,0,0,0.10644,0,0.02397,0,0,0,0,0,0,0,0,0,0,0,0.06328,0.01169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96494,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0.0193,0,0,0,0,0,0,0,0,0,0,0.01781,0,0,0,0,0,0,0,0,78.6715,0,0,0,0,0,0,0,0,0,0,0,0.89511,0,8.25007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05044,0,0,0,0,0,0,0,0,0,1.54351,0,0,0.12778,0,0.28634,0,0,0,0.13696,0,0,0.01971,0.0447,0,1.66333,0,0,0.62851,0,0,0,0,0,0,0,0,0,0,0.21388,0,0,1.51022,3.60362,1.63149,0,0,0,0.05065,0.01122,0,0,0,0,0,0,0.03441,0.0243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01944,0,0,0,0,0,0,0,0,0,0.06042,0,0.01334,0,0,0,0,0,0,0,0,0,0,0,0.03912,0,0,0,0,0,0.00169,0,0,0,0,0,0,0,0,0,0,0.43111,0,0,0,0,0,0,0
