"time","g__[Eubacterium]","g__[Prevotella]","g__[Ruminococcus]","g__02d06","g__1-68","g__5-7N15","g__Achromobacter","g__Acidaminococcus","g__Acinetobacter","g__Actinobacillus","g__Actinomyces","g__Adlercreutzia","g__Aerococcus","g__Aggregatibacter","g__Agrobacterium","g__Agrococcus","g__Akkermansia","g__Alcanivorax","g__Alicyclobacillus","g__Alistipes","g__Alkalimonas","g__Alkaliphilus","g__Allobaculum","g__Amycolatopsis","g__Anaerobacillus","g__Anaerococcus","g__Anaerofustis","g__Anaerostipes","g__Anaerotruncus","g__Anaerovorax","g__Anoxybacillus","g__Aquabacterium","g__Arcanobacterium","g__Arcobacter","g__Arthrobacter","g__Asticcacaulis","g__Atopobium","g__Azospirillum","g__Bacillus","g__Bacteroides","g__Bifidobacterium","g__Bilophila","g__Blautia","g__Brevibacterium","g__Brevundimonas","g__Brochothrix","g__Bulleidia","g__Burkholderia","g__Butyricimonas","g__Butyrivibrio","g__Caloramator","g__Campylobacter","g__Cardiobacterium","g__Carnobacterium","g__Catenibacterium","g__cc_115","g__Cellvibrio","g__Cetobacterium","g__CF231","g__Chitinophaga","g__Christensenella","g__Chryseobacterium","g__Citrobacter","g__Cloacibacillus","g__Cloacibacterium","g__Clostridium","g__Collinsella","g__Comamonas","g__Coprobacillus","g__Coprococcus","g__Corynebacterium","g__Crenothrix","g__Cronobacter","g__Cupriavidus","g__Cytophaga","g__Dechloromonas","g__Dehalobacterium","g__Deinococcus","g__Delftia","g__Dermacoccus","g__Desulfovibrio","g__Dialister","g__Dietzia","g__Dorea","g__Dyadobacter","g__Eggerthella","g__Eikenella","g__Enhydrobacter","g__Enterobacter","g__Enterococcus","g__Epulopiscium","g__Erwinia","g__Escherichia","g__Exiguobacterium","g__Facklamia","g__Faecalibacterium","g__Filifactor","g__Finegoldia","g__Flavobacterium","g__Fluviicola","g__Frigoribacterium","g__Fructobacillus","g__Fusobacterium","g__Gallicola","g__Gemella","g__Geobacillus","g__Gordonia","g__Granulicatella","g__Haemophilus","g__Helcococcus","g__Holdemania","g__Hydrogenophaga","g__Hyphomicrobium","g__Janthinobacterium","g__Jeotgalicoccus","g__Jonquetella","g__Kingella","g__Klebsiella","g__Kocuria","g__Lachnobacterium","g__Lachnospira","g__Lactobacillus","g__Lactococcus","g__Lautropia","g__Leptotrichia","g__Leucobacter","g__Leuconostoc","g__Luteimonas","g__Lutispora","g__Lysinibacillus","g__Lysobacter","g__Macrococcus","g__Megamonas","g__Megasphaera","g__Methanobrevibacter","g__Methanosphaera","g__Methylibium","g__Methylobacterium","g__Methylopila","g__Methylosinus","g__Microbacterium","g__Micrococcus","g__Microvirgula","g__Mitsuokella","g__Mobiluncus","g__Mogibacterium","g__Morganella","g__Moryella","g__Mucispirillum","g__Mycoplana","g__Mycoplasma","g__Myroides","g__Neisseria","g__Novosphingobium","g__Ochrobactrum","g__Odoribacter","g__Oligella","g__Oribacterium","g__Oscillospira","g__Oxalobacter","g__p-75-a5","g__Paenibacillus","g__Pantoea","g__Parabacteroides","g__Paracoccus","g__Paraprevotella","g__Parvimonas","g__Paucibacter","g__Pediococcus","g__Pedobacter","g__Peptococcus","g__Peptoniphilus","g__Peptostreptococcus","g__ph2","g__Phascolarctobacterium","g__Planomicrobium","g__Porphyromonas","g__Prevotella","g__Proteus","g__PSB-M-3","g__Pseudobutyrivibrio","g__Pseudomonas","g__Pseudoramibacter_Eubacterium","g__Psychrobacter","g__Pyramidobacter","g__Ralstonia","g__rc4-4","g__RFN20","g__Rhizobium","g__Rhodoplanes","g__Roseburia","g__Roseomonas","g__Rothia","g__Rubellimicrobium","g__Ruminococcus","g__Salinicoccus","g__Salmonella","g__Scardovia","g__Schwartzia","g__Sedimentibacter","g__Sediminibacterium","g__Selenomonas","g__Serratia","g__Sharpea","g__Shewanella","g__Shuttleworthia","g__Slackia","g__SMB53","g__Sneathia","g__Sphaerochaeta","g__Sphingobacterium","g__Sphingobium","g__Sphingomonas","g__Sphingopyxis","g__Sporosarcina","g__Staphylococcus","g__Stenotrophomonas","g__Streptococcus","g__Succiniclasticum","g__Succinivibrio","g__Sutterella","g__Synergistes","g__TG5","g__Thermus","g__Trabulsiella","g__Treponema","g__Trichococcus","g__Truepera","g__Trueperella","g__Turicibacter","g__Unclassified","g__vadinCA11","g__Vagococcus","g__Varibaculum","g__Veillonella","g__WAL_1855D","g__Wautersiella","g__Weissella","g__YRC22"
1,0,0,0.000557456867553808,0,0,0,0,0,0,1.76410401124823e-06,0,1.76410401124823e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29230945109888e-05,0,0,0,0,0,0,0,0,0,0,0,0.0919715626902874,0.000352820830277895,0.000423384956292546,0.00160180644221358,0,0,0,0,0,0.00167413470667467,0,0,0,0,1.76410401124823e-06,0,0,0,0,0,0,0,0,0,0,0,0.000176410401124823,8.82052005625116e-06,0,0,0.00181526302757437,0,0,0,0,0,0,3.52820802249245e-06,0,0,0,5.29231203373868e-06,1.76410401124823e-06,0,0.000506297851227667,0,5.29231203373868e-06,0,0,0,3.52820802249245e-06,0,0,0,0,0,0.0138252831361567,0,0,0,0,0,0,2.99897681911859e-05,0,0,0,0,0,0.000396923402530401,0,1.23487280787436e-05,0,0,0,0,0,0,0,0,3.52820802249245e-06,0.0204036270473683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000802667325119036,0,0,0.00186642204390051,0,0,0,0,0.0011942984156157,0,1.76410401124823e-06,0,0,0,0,0,0,0,0,0.00335356172537908,0,0,0.000100553928641235,0,1.76410401124823e-06,7.05641604500493e-06,1.76410401124823e-06,0,0,0,0,0,0,0,0,0.000469251666991496,0,5.29231203373868e-06,0,0.00658187206597969,0,0,0,0,0,0,0,0,0,0,0,3.52820802249245e-06,5.29231203373868e-06,0,0,0,0,0,0,0,0,0,4.76308083036481e-05,0,0,0.00877112514393626,0,0,0,0,0,0,0,0,1.94051441237485e-05,0.842664855364782,0,0,0,0.00026461567275958,0,0,0,0
2,0,0,0.000240221877662945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.73534100591434e-05,4.36767050295717e-06,0,0,0,0,0,0,0,4.36767050295717e-06,0,0,0.0880129282979434,8.73534100591434e-06,0.000650782904940558,0.00185407612850729,0,0,0,0,0,0.000995828874675917,6.55150575444577e-06,0,4.36767050295717e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131030115088715,8.73534100591434e-06,0,0,0.00199602541985385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000401825686271579,0,0,0,0,0,2.1838352514886e-06,0,0,0,0,0,0.00725033303731206,0,0,0,0,0,0,2.1838352514886e-06,0,0,0,0,0,0.000198729007884782,0,1.96545172633173e-05,0,0,0,0,0,0,0,0,2.40221877662945e-05,0.0139132143871787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00091284313511959,0,0,0.00229957851980103,0,0,0,0,0.00103295407395006,0,0,0,0,0,0,0,0,0,0,0.00375619663255478,0,0,0.000187809831627338,0,0,0,0,0,0,0,0,0,0,0,0,0.000611473870414404,0,4.36767050295717e-06,0,0.00540717608266526,0,0,0,0,0,0,0,0,0,0,0,0,2.1838352514886e-06,0,0,0,0,0,0,0,0,0,1.09191762574029e-05,0,0,0.0113843331659567,0,0,0,0,0,0,0,0,4.80443755325889e-05,0.858395754628342,0,0,0,0.000126662444585898,2.1838352514886e-06,0,0,0
4,2.58656163680544e-05,0,0.00131209217576571,0,2.35141966982313e-06,0,0,0,0,0,1.64599376888219e-05,0,0,0,0,0,2.35141966982313e-06,0,0,0,0,0,0,0,0,0,0,0.000211627770284082,0,0,0,0,0,0,0,0,0,0,0,0.0253365469059836,0.0237211216382955,3.52712950475469e-05,0.00310387396418253,0,0,0,2.35141966982313e-05,0,4.70283933966626e-06,4.70283933966626e-06,0,0,0,0,0,0,0,0,0,0,3.52712950475469e-05,0,7.05425900948939e-06,0,0,0.00015754511787875,0.000162247957218396,0,0,0.00187173005718601,0,0,0,0,0,0,0,0,2.11627770284082e-05,0,9.40567867933252e-06,2.35141966982313e-06,0,0.00136852624784266,0,7.05425900948939e-06,0,0,0,0,0,0,0,0,0,0.0381141613683601,0,0,0,0,0,0,0,2.35141966982313e-06,0,0,0,0,9.40567867933252e-06,0,0.000108165304812264,0,0,0,0,0,0,0,0,0,0.00359296925550014,0,4.70283933966626e-06,0,0,0,2.35141966982313e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35141966982313e-06,0,0,0,0,0,0,0,0,0,0,4.70283933966626e-06,0,4.70283933966626e-06,6.34883310854245e-05,0,0,0,0,0.00166480512624118,0,0,0,0,0,0,0,0,0,0,0.00324966198370316,0,7.05425900948939e-06,0.000261007583352168,0,0,0,2.35141966982313e-06,2.35141966982313e-06,0,0,0,0,0,0,0,4.23255540570163e-05,0,0,0,0.000792428428732994,0,0,0,0,0,2.35141966982313e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00057139497976842,0,0,0.00869319851936071,2.58656163680544e-05,0,0,0,0,0,0,0,0,0.885015578232601,0,0,0,0.000291576039059268,4.70283933966626e-06,0,0,0
6,2.63756552683108e-06,0,0.00114074709034974,0,1.05502621072843e-05,0,0,0,0,0,1.05502621072843e-05,6.59391381705769e-06,0,1.31878276341154e-06,0,0,1.31878276341154e-06,0,0,0,0,0,0,0,0,6.59391381705769e-06,0,9.09960106754522e-05,0,0,0,5.27513105364215e-06,0,0,0,0,1.31878276341154e-06,0,0,0.0445247437219027,0.00723879865119019,2.11005242145686e-05,0.00437044607795098,0,0,0,1.31878276341154e-06,1.31878276341154e-06,0.000139790972921567,0,0,0,0,0,0,0,0,0,0,0,2.63756552683108e-06,0,0,0,0,0.000373215522045033,9.23147934386877e-06,0,0,0.00260987108878053,3.95634829022661e-06,0,0,0,0,0,0,0,8.30833140948389e-05,0,5.27513105364215e-06,2.76944380315463e-05,0,0.00077148791659579,0,3.95634829022661e-06,0,0,0,1.58253931609265e-05,0,0,0,0,0,0.0552926048965319,0,2.63756552683108e-06,0,0,0,0,0,0,0,0,0,0,3.29695690852885e-05,0,2.37380897414397e-05,0,0,0,0,0,0,1.31878276341154e-06,0,2.63756552683108e-06,0.00351983116853548,0,1.31878276341154e-06,0,0,0,1.31878276341154e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000267712900972614,0,0,0.00106953282112662,0,0,0,0,0.000593452243533992,0,1.31878276341154e-06,0,0,0,0,0,1.05502621072843e-05,0,5.27513105364215e-06,0.00155880122635161,0,3.03320035584174e-05,0.000181992021350704,0,0,0,1.31878276341154e-06,0,0,0,0,0,0,0,0,0.000299363687294667,0,0,0,0.00985921993925449,0,0,0,0,0,5.27513105364215e-06,0,0,0,0,0,5.27513105364215e-06,0,0,0,0,0,6.59391381705769e-06,0,0,0,0,0.000129240710814283,0,0,0.00307012627322914,0,0,0,0,0,0,0,0,0,0.862307210380584,0,0,0,0.000196498631748295,4.08822656657017e-05,0,0,0
9,1.5640151393258e-06,0,0.000383183709134751,0,0,0,0,0,0,0,1.5640151393258e-06,0,0,0,0,0,3.12803027865961e-06,0,0,0,0,0,0,0,0,0,0,5.78685601550726e-05,0,0,0,3.12803027865961e-06,0,0,0,0,0,0,0,0.0469830148314418,0.00473114579645539,0.000511432950558814,0.00274797459979773,0,0,0,1.5640151393258e-06,0,0.000581813631829606,0,0,0,0,0,0,0,0,0,0,0,1.5640151393258e-06,0,0,0,0,0.000353467421487395,3.12803027865961e-06,0,0,0.00268228596394926,0,0,0,0,0,0,0,0,2.65882573684766e-05,0,1.5640151393258e-06,4.6920454179794e-06,0,0.000849260301106625,0,4.6920454179794e-06,0,0,0,3.12803027865961e-06,0,0,0,0,0,0.0491257156179243,0,0,0,0,0,0,0,0,0,0,0,0,4.6920454179794e-05,0,2.03321968113175e-05,0,0,0,0,0,0,0,0,4.6920454179794e-06,0.00834714879857221,0,0,0,0,0,1.5640151393258e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00069755075213815,0,0,0.00207075604446229,0,0,0,0,0.000441052269290024,0,1.5640151393258e-06,0,0,0,0,0,0,0,0,0.0048140385988437,0,0,9.54049234988278e-05,0,0,1.5640151393258e-06,1.5640151393258e-06,0,0,0,0,0,0,0,0,0.000350339391208515,0,0,0,0.0045700522371151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72041665325778e-05,0,0,0.00909944008058875,0,0,0,0,0,0,0,0,0,0.860136381932422,0,0,0,0.000217398104366132,1.5640151393258e-06,0,0,0
11,8.17414191896734e-06,0,0.00527395636612895,0,4.9044851513724e-05,0,0,0,0,0,1.96179406055296e-05,1.47134554541372e-05,0,8.17414191896734e-06,0,0,1.30786270703597e-05,0,0,0,0,0,0,0,0,3.76010528273018e-05,0,0,0,0,0,0,0,0,0,0,0,0,6.53931353516987e-06,0.000202718719590566,0.0273980889245486,1.63482838379347e-06,0.0261948552116594,0,0,0,0,0,1.63482838379347e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000227241145347328,3.43313960596668e-05,0,0,0.00611262332701422,4.08707095949367e-05,0,0,0,0,0,0,0,9.80897030276481e-06,0,0,7.19324488869686e-05,0,0.00187024367106038,0,6.53931353516987e-06,0,0,0,0.00051660576927912,0,1.63482838379347e-06,0,0,0,0.00607011778902116,0,6.37583069679813e-05,0,0,0,0,0,1.63482838379347e-06,0,0,0,0,0.00126045268390557,0,0,0,0,0,0,0,0,0,0,0,0.000101359359795283,3.26965676759494e-06,0.000152039039692925,0,0,0,4.9044851513724e-06,0,0,0,0,0,6.53931353516987e-06,0,0,0,0,0,0,0,0,0,0,0,1.14437986865623e-05,0,0,0,0,0,0,0,0,0,0,1.63482838379347e-06,0,0,1.63482838379347e-05,0,0,0,0,4.9044851513724e-06,0,0,0,0,1.63482838379347e-06,0,0,0.000176561465449687,0,6.21234785842638e-05,2.94269109083144e-05,0,0.00012261212878461,0.000356392587667608,0,0,0,0,0,0,0,0,0,0,0,0,0.000112803158481705,0,9.80897030276481e-06,0,0.0151663029164548,0,0,0,0,0,1.63482838379347e-06,0,0,0,0,0,7.52021056546036e-05,0,0,0,0,0,1.14437986865623e-05,0,0,0,0,0.0024522425756962,0,0,0.00130459305026774,0,0,0,3.26965676759494e-06,0,0,0,0,0,0.903764192300894,0,0,4.9044851513724e-06,0.00025176357110409,0.00025830288463856,0,1.47134554541372e-05,0
12,8.57145918473086e-06,0,0.00619716499056637,0,0,0,0,0,0,0,3.85715663312288e-05,5.35716199045179e-05,0,0,0,0,1.07143239809036e-05,0,0,0,0,0,0,0,2.14286479617271e-05,0,0,8.57145918473086e-06,0,0,0,0,0,0,0,0,4.28572959236543e-06,0,0,0.00236572273498924,0.0404851445649323,0,0.0209679319840224,0,0,0,6.42859438853814e-06,4.28572959236543e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28572959236543e-06,0,0,0.000563573441395844,0.00010285751021681,0,0,0.00547287668944767,0,0,0,0,0,0,0,0,2.14286479617271e-06,0,0,2.14286479617271e-06,0,0.00290143893403242,0,3.0000107146578e-05,0,0,0,0.0189986392829535,0,0,0,0,0,0.0229157960957558,0,0,0,0,0,0,0,0,0,0,0,0,0.00022928653319096,0,0,0,0,0,0,0,0,0,0,0,0.000122143293382325,0,2.14286479617271e-06,0,0,0,0,0,0,0,0,0,2.14286479617271e-06,0,0,0,0,0,0,0,0,0,0,0,0,2.14286479617271e-06,0,0,0,0,0,0,0,0,0,1.28571887770963e-05,0,4.28572959236543e-06,1.71429183694617e-05,0,0,0,0,5.35716199045179e-05,0,0,2.14286479617271e-06,0,8.57145918473086e-06,0,0,0,0,0,0.000175714913286843,0,0,0.00015000053573269,0,0,0,0,0,0,0,0,0,0,0,0,0.000225000803599335,0,4.28572959236543e-06,0,0.00349929821217116,0,0,0,0,0,0,0,0,0,0,0,2.78572423503653e-05,0,0,0,0,0,6.42859438853814e-06,0,0,0,0,0.00127929028332119,0,0,0.00132429044404026,0,0,0,0,0,0,0,0,2.14286479617271e-06,0.87134668347737,0,2.14286479617271e-06,0,0.000332144043407971,2.14286479617271e-06,0,0,0
13,4.13052457709629e-06,0,0.00183808343680915,0,0,0,0,0,0,0,2.47831474626177e-05,2.68484097511359e-05,0,0,0,0,8.26104915419258e-06,0,0,0,0,0,0,0,0,0,0,7.64147046763714e-05,0,0,0,0,0,0,0,0,0,0,0,0.0119785212735852,0.0484138784713894,1.03263114427507e-05,0.0120714581023929,0,0,0,0,0,0.000171416769949606,0,0,0,0,0,0,0,0,0,0,0,3.09789343281722e-05,0,2.06526228855815e-06,0,0,0.000452292441192534,1.4456836019847e-05,0,0,0.00361420897914743,2.06526228855815e-06,0,0,0,0,0,2.06526228855815e-06,0,0,0,0,0,0,0.00125567947143903,0,2.47831474626177e-05,0,0,0,8.26104915419258e-06,0,0,0,0,0,0.0091057414302155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03263114427507e-05,0,0,0,0,0,0,0,0,0,0.00130731102865299,0,0.000262288310646805,0,0,0,2.06526228855815e-06,0,0,0,0,0,0,0,0,0,0,0,2.06526228855815e-06,0,0,0,0,0,0,4.13052457709629e-06,0,0,0,0,0,0,0,0,0,4.54357703481992e-05,0,0,0.00040066088397852,0,0,0,0,0.000718711276416315,0,2.06526228855815e-06,0,0,0,0,0,0,0,0,0.00043370508059481,0,0,7.84799669648895e-05,0,0,0,2.06526228855815e-06,0,0,0,0,0,0,0,0,1.85873605969633e-05,0,2.06526228855815e-06,4.13052457709629e-06,0.020092936785945,0,0,0,0,0,0,0,0,0,0,0,4.3370508059481e-05,0,0,0,0,0,0,0,0,0,0,0.000171416769949606,0,0,2.8913672039654e-05,0,0,0,0,0,0,0,0,0,0.887205700227,0,0,0,2.68484097511359e-05,0,0,0,0
14,2.12425568078117e-05,2.65531960097646e-06,0.000564255415208248,0,0,0,0,0,4.91234126182145e-05,0,5.44340518201675e-05,0,0,0,0,0,2.65531960097646e-06,0,0,1.32765980049023e-06,0,0,0,0,1.06212784039258e-05,2.65531960097646e-06,0,2.78808558102028e-05,0,0,0,1.32765980049023e-06,0,0,0,0,6.63829900245115e-06,0,8.6297887031885e-05,0.0475448251672832,0.000508493703587442,0.000240306423888519,0.00101167676797433,0,0,2.12425568078117e-05,1.32765980049023e-06,0,0.00146308110014133,0,0,0,1.32765980049023e-06,2.78808558102028e-05,1.32765980049023e-06,0,0,0,0,0,2.65531960097646e-06,3.98297940147469e-06,7.96595880294938e-06,0,0,0.000334570269722834,0.000168612794662255,0,0,0.000315983032515898,0,0,0,0,0,0,0,0,2.65531960097646e-06,0,3.98297940147469e-06,3.18638352117175e-05,0,0.000181889392667238,0,2.25702166082499e-05,0,7.96595880294938e-06,0,7.96595880294938e-05,0,0,0,0,1.32765980049023e-06,0.00125862149086504,0,0,1.32765980049023e-06,0,0,0,1.59319176058788e-05,0,0,6.37276704236351e-05,0,0,0.000179234073066161,0,5.31063920195292e-06,0,0,2.65531960097646e-06,0,0,0,6.63829900245115e-06,0,0,7.56766086279791e-05,6.63829900245115e-06,0.00160381303899298,0,0,0,8.36425674308084e-05,0,0,0,0,0,3.98297940147469e-06,3.98297940147469e-06,2.65531960097646e-06,0,0,0,0,0,0,0,0,0,0,9.29361860342761e-06,0,0,0,0,0,0,0,0,0,0.000238978764088882,0,3.98297940147469e-06,0.000329259630522281,0,0,7.96595880294938e-06,0,0.00301644306671806,0,0,0,0,0,0,0,0,0,0,0.0147901301774699,0,0,0.000242961743489796,0,0,0,0.000154008536856835,0,2.65531960097646e-06,0,0,0,0,0,0,5.1778732219091e-05,0,1.06212784039258e-05,0,0.0031638133045679,0,0,0,0,0,0,0,2.65531960097646e-06,0,2.65531960097646e-06,0,0,0,0,0,0,0,3.98297940147469e-06,0,5.31063920195292e-06,0,0,0.00151353217255958,0,0,0.0204340119083974,0,0,0,5.31063920195292e-06,0,0,0,0,3.98297940147469e-06,0.898735404066213,0,0,0,0.00113647678922033,0,2.65531960097646e-06,0,0
15,1.7995456147208e-05,0,0.00186702857527275,0,0,0,0,1.49962134560033e-06,0,0,7.49810672800165e-06,4.64882617137024e-05,0,4.49886403679698e-06,0,0,1.7995456147208e-05,0,0,0,0,0,0,0,0,0,0,0.000151461755905766,7.49810672800165e-06,0,0,2.99924269120467e-06,0,0,0,0,0,0,1.49962134560033e-06,0.0684832079956864,0.0035900935013704,9.74753874640014e-05,0.00722367602175223,0,0,0,0,0,0.000454385267717297,0,0,1.49962134560033e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000350911394871635,3.74905336401084e-05,0,0,0.00359159312271493,0,0,0,0,0,0,0,0,0,0,3.89901549856406e-05,4.49886403679698e-06,0,0.00193301191448018,0,1.04973494192063e-05,0,0,0,7.49810672800165e-06,0,0,0,0,0,0.0081219492077671,0,0,0,0,0,0,8.997728073614e-06,0,0,0,0,0,0.00133166375489471,0,5.99848538240933e-06,0,0,1.49962134560033e-06,0,0,0,0,0,0.000128967435721781,0.00785651622960488,1.49962134560033e-06,8.997728073614e-06,0,2.99924269120467e-06,0,0,0,0,0,0,0,1.49962134560033e-06,0,1.49962134560033e-06,0,0,0,0,0,0,0,0,0,0,0,0,1.49962134560033e-06,0,0,0,0,1.49962134560033e-06,0,0,0.000359909122943759,0,0,0.000493375422703137,0,0,2.99924269120467e-06,0,0.000818793254698653,0,0,0,0,0,0,0,0,0,0,0.00437889432915441,0,4.04897763311729e-05,1.7995456147208e-05,0,0,1.49962134560033e-06,0,0,0,1.49962134560033e-06,0,0,0,0,0,0.000661333013410759,0,1.49962134560033e-06,0,0.0149287304954594,0,0,0,0,0,0,5.99848538240933e-06,1.49962134560033e-06,0,0,0,8.997728073614e-06,0,0,0,0,0,0,0,0,0,0,0.00101374402962586,8.997728073614e-06,0,0.00397399656585069,0,0,0,0,0,0,0,0,1.49962134560033e-06,0.86416879737337,0,0,0,0.00367257267537968,1.04973494192063e-05,0,0,0
