"time","g__Methanobrevibacter","g__Methanomassiliicoccus","g__Actinobaculum","g__Actinomyces","g__Actinotignum","g__Varibaculum","g__Aeriscardovia","g__Alloscardovia","g__Bifidobacterium","g__Scardovia","g__Corynebacterium","g__Lawsonella","g__Frigoribacterium","g__Kocuria","g__Micrococcus","g__Rothia","g__Cutibacterium","g__Atopobium","g__Olsenella","g__Collinsella","g__Enorma","g__Adlercreutzia","g__Asaccharobacter","g__Eggerthella","g__Enterorhabdus","g__Gordonibacter","g__Slackia","g__Bacteroidetes_unclassified","g__Bacteroides","g__Bacteroidales_unclassified","g__Barnesiella","g__Coprobacter","g__Dysgonomonas","g__Butyricimonas","g__Odoribacter","g__Porphyromonas","g__Sanguibacteroides","g__Alloprevotella","g__Paraprevotella","g__Prevotella","g__Alistipes","g__Rikenella","g__Parabacteroides","g__Candidatus_Gastranaerophilales_unclassified","g__Chlamydia","g__Arthrospira","g__Gemella","g__Paenibacillus","g__Staphylococcus","g__Abiotrophia","g__Granulicatella","g__Bavariicoccus","g__Enterococcus","g__Lactobacillus","g__Pediococcus","g__Sharpea","g__Leuconostoc","g__Weissella","g__Lactococcus","g__Streptococcus","g__Catabacter","g__Christensenella","g__Butyricicoccus","g__Clostridium","g__Hungatella","g__Lactonifactor","g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified","g__Clostridiales_unclassified","g__Intestinimonas","g__Lawsonibacter","g__Monoglobus","g__Anaerofustis","g__Eubacteriaceae_unclassified","g__Eubacterium","g__Anaerocolumna","g__Anaerosporobacter","g__Anaerostipes","g__Anaerotignum","g__Blautia","g__Butyrivibrio","g__Cellulosilyticum","g__Coprococcus","g__Dorea","g__Eisenbergiella","g__Faecalicatena","g__Fusicatenibacter","g__Lachnoclostridium","g__Lachnospira","g__Lachnospiraceae_unclassified","g__Murimonas","g__Robinsoniella","g__Roseburia","g__Sellimonas","g__Shuttleworthia","g__Tyzzerella","g__Oscillibacter","g__Peptococcus","g__Clostridioides","g__Intestinibacter","g__Peptostreptococcus","g__Romboutsia","g__Terrisporobacter","g__Agathobaculum","g__Anaerofilum","g__Anaeromassilibacillus","g__Anaerotruncus","g__Faecalibacterium","g__Flavonifractor","g__Gemmiger","g__Harryflintia","g__Pseudoflavonifractor","g__Ruminococcaceae_unclassified","g__Ruminococcus","g__Ruthenibacterium","g__Absiella","g__Bulleidia","g__Candidatus_Stoquefichus","g__Catenibacterium","g__Coprobacillus","g__Dielma","g__Erysipelatoclostridium","g__Erysipelothrix","g__Faecalicoccus","g__Faecalitalea","g__Holdemanella","g__Holdemania","g__Massiliomicrobiota","g__Solobacterium","g__Turicibacter","g__Firmicutes_unclassified","g__Acidaminococcus","g__Phascolarctobacterium","g__Megamonas","g__Mitsuokella","g__Allisonella","g__Anaeroglobus","g__Dialister","g__Megasphaera","g__Veillonella","g__Anaerococcus","g__Finegoldia","g__Parvimonas","g__Peptoniphilus","g__Tissierellia_unclassified","g__Fusobacterium","g__Victivallis","g__Enhydrobacter","g__Oxalobacter","g__Parasutterella","g__Sutterella","g__Turicimonas","g__Microvirgula","g__Eikenella","g__Neisseria","g__Bilophila","g__Desulfovibrio","g__Desulfovibrionaceae_unclassified","g__Campylobacter","g__Aeromonas","g__Citrobacter","g__Cronobacter","g__Enterobacter","g__Escherichia","g__Klebsiella","g__Kluyvera","g__Kosakonia","g__Leclercia","g__Raoultella","g__Hafnia","g__Morganella","g__Proteus","g__Providencia","g__Serratia","g__Wohlfahrtiimonas","g__Aggregatibacter","g__Haemophilus","g__Acinetobacter","g__Moraxella","g__Pseudomonas","g__Proteobacteria_unclassified","g__Brachyspira","g__Treponema","g__Cloacibacillus","g__Fretibacterium","g__Akkermansia","g__Saccharomyces","g__Blastocystis"
21,0,0.24626,0,0,0,0,0,0,0.11954,0,0,0,0,0,0,0,0,0,0,0.14456,0,0,0,0,0,0,0,0,74.47836,0,0,0,0,0,1.24811,0,0,0,0,0,9.12228,0,7.20633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00936,0,0,0,0,0,0,0.00549,0,0,0.06344,0,0,0.02821,0,0.11439,0,0,0,0.00242,0.00348,0,0,0,0.33432,1.7381,0,0,0.13933,0,0,0,0,0,0,0,0,0,0,0,0,0.00481,0,0.86462,0.45931,0,0,0,1.43792,1.80484,0.03947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05231,0,0,0,0,0,0,0.00298,0.12586,0,0,0,0,0,0,0,0,0,0,0.17249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00548,0,0,0,0,0.01435,0,0
24,0.00669,0.39758,0,0,0,0,0,0,0.86927,0,0,0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,55.13065,0,0,0,0,0,1.24401,0.03721,0,0,0,0,14.87632,0,13.75147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01776,0.06998,0,0,0,0,0,0.04445,0,0,0.21218,0,0,0.07707,0,0.83676,0,0,0,0.29561,1.18882,0,0.02886,0.05985,0.10474,0.49602,0,0,0.0311,0.11936,0,0,0.05092,0,0,0,0,0,0,0,0,0,0.09103,0.805,0.24847,0.00484,0,0,1.58589,3.84611,0.70686,0,0,0.00282,0,0,0,0.03555,0,0,0,0,0.00968,0,0,0,1.32186,0,0,0,0,0,0,0.00639,0.07354,0,0,0,0,0,0,0,0,0,0,0.06634,0,0,0,0,0,0,0.00317,0,0,0,0,0,0,0.01499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17082,0,0
25,0,0.0043,0,0,0,0,0,0,0.06478,0,0,0,0,0,0,0,0,0,0,0.07857,0,0,0,0,0,0,0,0,84.3517,0,0,0,0,0,0.77595,0,0,0,0,0,4.67318,0,4.88773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07719,0,0,0,0,0,0.00839,0,0,0,0.10833,0,0,0.00303,0,0.02027,0,0,0,8e-04,0.06472,0,0.00546,0.00733,0.20361,2.03205,0,0,0.83017,0,0,0,0,0,0,0,0,0,0,0.00464,0,0.00481,0,0.57693,0.19508,0,0,0,0.30096,0.21615,0.05162,0,0,0,0,0,0,0,0,0,0,0,0.00137,0,0,0,0.04074,0,0,0,0,0,0,0.00273,0.06679,0,0,0,0,0,0,0,0,0,0,0.32295,0,0.00406,0,0,0,0,0.00199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00688,0,0,0,0,0.00475,0,0
29,0,0.60619,0,0,0,0,0,0,0.91343,0,0,0,0,0,0,0,0,0,0,1.11012,0,0,0,0,0,0,0,0,64.99018,0,0,0,0,0,1.24293,0,0,0,0,0,14.30525,0,7.60264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00629,0,0,0,0.15935,0,0,0.05964,0,0.20383,0,0,0,0.06321,0.01778,0,0.006,0,0.16955,2.12358,0,0,0.33622,0.02136,0,0,0.00816,0,0,0,0,0,0,0,0,0,0,0.66663,0.11574,0,0,0,2.75421,1.79704,0.13603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01047,0.36961,0,0,0,0,0,0,0.00207,0.09148,0.0076,0,0,0,0,0,0,0,0,0,0.09573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00771,0,0
32,0,0.52249,0,0,0,0,0,0,0.46048,0,0,0,0,0,0,0,0,0,0,0.27314,0,0,0,0,0,0,0,0,49.35864,0,0,0,0,0,1.14805,0,0,0,0,0,25.44074,0,12.86465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04586,0,0.1196,0,0,0.13187,0,0,0.02737,0,0.77822,0,0,0,0.09038,0.02937,0,0.04235,0.01296,0.01049,0.38328,0,0,0.09696,0.04312,0,0,0.02237,0,0,0,0,0,0,0,0,0,0,1.38143,0.08033,0,0,0,2.29806,3.66409,0.09496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45197,0,0,0,0,0,0,0.00856,0.01915,0,0,0,0,0,0,0,0,0,0,0.06131,0,0,0,0,0,0,0.00297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03477,0,0
34,0.01585,1.21086,0,0,0,0,0,0,0.95805,0,0,0,0,0,0,0,0,0,0,0.73311,0.00237,0,0,0,0,0,0,0,37.19417,0,0,0,0,0,1.10468,0,0,0,0,0,24.97597,0,20.51829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03806,0,0.29485,0,0,0.28839,0,0,0.48631,0,0.54977,0,0,0,0.24641,0.02459,0,0.02128,0.02168,0.04235,1.00948,0,0,0.02373,0.02382,0,0,0.00617,0,0,0,0,0,0,0,0,0,0.00173,1.85582,0.09605,0,0,0,1.37587,6.45667,0.03566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11895,0,0,0,0,0,0,0.01327,0.02971,0,0,0,0,0,0,0,0,0,0,0.0753,0,0,0,0,0,0,0.00088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14986,0,0
38,0,0.09856,0,0,0,0,0,0,0.46839,0,0,0,0,0,0,0,0,0,0,0.28508,0,0,0,0.0328,0,0.00463,0,0,69.88178,0,0,0,0,0,1.34424,0,0,0,0,0,10.483,0,6.88612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676,0,0,0,0.0035,0.04533,0.01534,0.0046,0,0,0.26559,0,0,0.13175,0.00503,0.25207,0,0,0,0.04114,0.09842,0,0.02764,0.10543,0.02785,1.47923,0,0,0.00616,0,0,0,0.01097,0,0,0,0,0,0,0,0,0.00551,0.00084,1.95152,1.06988,0.02308,0,0,1.14201,2.24151,0.31499,0,0,0,0,0,0,0,0,0,0,0,0.00459,0,0,0,0.50797,0,0,0,0,0,0,0.00211,0.10316,0,0,0,0,0,0,0,0,0,0,0.52486,0,0.00496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01772,0,0,0,0,0.01304,0,0
39,0.00799,0.44407,0,0,0,0,0,0,0.27642,0,0,0,0,0,0,0,0,0,0,0.51826,7e-04,0,0,0,0,0,0,0,63.65353,0,0,0,0,0,0.47462,0,0,0,0,0.00368,9.31313,0,7.80971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01967,0,0,0,0,0.13844,0,0.00237,0,0,0.24476,0,0,0.33954,0,0.57872,0,0,0,0.67671,0.01531,0,0.07784,0.02307,0.07999,5.79849,0,0,0.16737,0.01759,0,0,0.00198,0,0,0,0,0,0,0,0,0,0,0.82925,0.09254,0,0,0,1.53584,6.421,0.01372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03053,0,0,0,0,0,0,0.01977,0.11017,0,0,0,0,0,0,0,0,0,0,0.21934,0,0.0099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00723,0,0,0,0,0.02675,0,0
40,0,0.43762,0,0,0,0,0,0,1.01828,0,0,0,0,0,0,0,0,0,0,0.77261,0.00114,0,0,0,0,0,0,0,58.60978,0,0,0,0,0,1.8131,0.00856,0,0,0,0,16.26194,0,12.13915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03673,0,0,0,0,0,0.00085,0,0,0.08734,0,0,0.0381,0,0.80513,0,0,0,0.12822,0.17271,0,0.00599,0.01469,0,0.42764,0,0,0.06802,0.07183,0,0,0.02285,0,0,0,0,0,0,0,0,0,0.01076,0.74613,0.26372,0.00332,0,0,1.06758,3.70244,0.42003,0,0,0.12543,0,0,0,0.02078,0,0,0,0,0.01946,0,0,0,0.47327,0,0,0,0,0,0,0.01151,0.10554,0,0,0,0,0,0,0,0,0,0,0.0814,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023,0,0,0,0,0.00236,0,0
42,0,0.40222,0,0,0,0,0,0,1.27913,0,0,0,0,0,0,0,0,0,0,0.0253,0,0,0,0,0,0,0,0,70.28608,0,0,0,0,0,1.3716,0.00348,0,0,0,0,10.17483,0,7.95023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157,0,0.05148,0,0,0,0,0,0.00398,0,0,0,0.07127,0,0,0,0.0141,0.60293,0,0,0,0.11996,0.16459,0,0,0.54039,0,0.01615,0,0,0.0042,0.00079,0,0,0.00229,0,0,0,0,0,0,0,0,0,0,2.03166,1.06661,0,0,0,2.64186,0.43874,0.18033,0,0,0.07409,0,0,0,0,0,0,0,0,0,0,0,0,0.01677,0,0,0,0,0,0,0,0.10112,0,0,0,0,0,0,0,0,0,0,0.28964,0,0,0,0,0,0,0.00305,0,0,0,0,0,0,0.04781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0.00064,0,0
44,0.0018,0,0,0,0,0,0,0,0.71721,0,0,0,0,0,0,0,0,0,0,0.10729,0,0,0,0,0,0,0,0,62.292,0,0,0,0,0,0.62585,0,0,0,0,0.00615,9.29591,0,5.62025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074,0,0.00617,0,0,0,0,0.00276,0,0.00177,0,0,0.48292,0,0,0.42086,0.00081,2.02594,0,0,0,0.77912,0.04598,0,0.04221,0.03408,0,8.05291,0,0,0.82231,0.04891,0,0,0.0081,0,0,0,0,0,0,0.02861,0,0.00361,0,1.78188,0.26187,0.04066,0,0,1.76564,3.95806,0.22736,0,0,0.04806,0,0,0,0,0,0,0,0,0,0,0,0,0.15433,0,0,0,0,0,0,0.01312,0.02082,0,0,0,0,0,0,0,0,0,0,0.22619,0,0.00363,0,0,0,0,0,0,0,0,0,0,0,0.00214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01535,0,0,0,0,0,0,0
